entry_time,entry_price,exit_time,exit_price,exit_type,strategy,signal,pnl_pct
2024-11-08 07:45:00,76213.2,2024-11-09 07:45:00,76544.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.4352264437131588
2024-11-09 23:00:00,76636.1,2024-11-10 04:45:00,78168.822,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999925
2024-11-10 11:00:00,79835.9,2024-11-10 20:45:00,79037.541,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.999999999999996
2024-11-11 09:45:00,81754.8,2024-11-11 15:15:00,83389.89600000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000058
2024-11-11 20:00:00,87203.7,2024-11-11 23:00:00,88947.774,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000009
2024-11-12 06:30:00,89532.5,2024-11-12 09:00:00,88637.175,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999967
2024-11-12 10:45:00,86957.2,2024-11-12 11:15:00,87826.772,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000002
2024-11-12 13:45:00,86440.0,2024-11-12 14:30:00,85575.6,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999932
2024-11-12 18:15:00,88423.9,2024-11-12 23:15:00,87539.661,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000016
2024-11-13 04:45:00,87200.4,2024-11-13 06:30:00,86328.396,SL,momentum,BB 찢고 큰 양봉,-1.000000000000001
2024-11-13 21:15:00,88814.1,2024-11-13 22:30:00,89702.24100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2024-11-14 07:00:00,89728.5,2024-11-14 08:00:00,91074.42749999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999896
2024-11-14 16:15:00,88189.3,2024-11-14 16:45:00,89071.193,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999959
2024-11-14 21:15:00,88110.6,2024-11-14 22:30:00,87229.494,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999997
2024-11-15 09:00:00,88838.1,2024-11-15 12:00:00,90614.86200000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000027
2024-11-15 15:45:00,88450.5,2024-11-15 16:00:00,89335.005,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000053
2024-11-15 19:30:00,90650.5,2024-11-16 19:30:00,91149.1,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.5500245448177404
2024-11-17 08:45:00,91083.7,2024-11-17 14:15:00,90172.863,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999996
2024-11-18 01:15:00,90643.5,2024-11-18 13:00:00,89737.065,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999974
2024-11-18 15:30:00,92005.9,2024-11-18 17:45:00,91085.841,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999934
2024-11-21 15:30:00,96301.4,2024-11-21 16:15:00,97264.41399999999,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2024-11-21 19:00:00,98911.0,2024-11-21 19:45:00,97921.89,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000004
2024-11-22 03:00:00,98994.7,2024-11-22 13:15:00,98004.753,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000002
2024-11-22 15:00:00,98007.6,2024-11-22 19:00:00,99477.71399999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999865
2024-11-23 12:30:00,98654.6,2024-11-23 16:15:00,97668.054,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000002
2024-11-23 16:30:00,97872.1,2024-11-24 12:15:00,97089.1232,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000004
2024-11-24 12:45:00,96986.1,2024-11-24 15:45:00,96210.2112,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000005
2024-11-25 13:15:00,97712.1,2024-11-25 14:30:00,96930.4032,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000053
2024-11-25 15:15:00,96163.1,2024-11-25 17:00:00,95393.79520000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2024-11-26 08:30:00,92818.5,2024-11-26 09:15:00,93746.685,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999974
2024-11-30 02:00:00,96675.9,2024-12-01 02:00:00,96223.7,Time Stop,conservative,BB 하단 + RSI 과매도,-0.4677484254090183
2024-12-02 09:00:00,95415.8,2024-12-02 14:30:00,96369.958,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2024-12-04 12:45:00,96039.4,2024-12-04 16:00:00,95271.0848,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999973
2024-12-06 23:30:00,99884.5,2024-12-07 04:15:00,99085.424,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000009
2024-12-12 20:00:00,99820.8,2024-12-13 14:30:00,100819.008,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999987
2024-12-16 12:45:00,103670.0,2024-12-16 14:30:00,104706.7,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999972
2024-12-17 02:00:00,106505.1,2024-12-17 22:45:00,105440.049,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000062
2024-12-18 03:45:00,104723.5,2024-12-18 04:15:00,103885.712,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000004
2024-12-18 11:30:00,104850.0,2024-12-18 14:30:00,103801.5,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2024-12-18 20:45:00,100776.0,2024-12-18 23:45:00,99969.792,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999988
2024-12-19 15:30:00,100168.0,2024-12-19 17:30:00,99366.656,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999973
2024-12-19 17:45:00,98781.4,2024-12-19 18:00:00,97991.1488,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999988
2024-12-19 19:45:00,97154.9,2024-12-19 20:00:00,96377.6608,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999962
2024-12-19 20:15:00,96547.8,2024-12-19 20:30:00,95775.4176,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000023
2024-12-20 10:15:00,94679.8,2024-12-20 11:15:00,93922.3616,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999989
2024-12-22 15:00:00,95483.2,2024-12-22 19:45:00,94719.33439999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000049
2024-12-23 14:45:00,94349.9,2024-12-23 15:00:00,93595.1008,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999938
2024-12-25 02:15:00,97992.1,2024-12-25 10:15:00,98972.02100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000002
2024-12-26 05:15:00,98233.8,2024-12-26 08:00:00,97447.9296,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999998
2024-12-26 09:00:00,95847.5,2024-12-27 07:30:00,95080.72,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999988
2024-12-27 07:45:00,95059.6,2024-12-27 08:00:00,96010.19600000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000053
2024-12-27 15:45:00,94529.2,2024-12-27 17:15:00,93772.96639999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000073
2024-12-30 22:00:00,92520.0,2024-12-31 08:15:00,93445.2,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999969
2024-12-31 17:45:00,94087.2,2024-12-31 22:45:00,93334.5024,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999995
2025-01-05 09:00:00,97864.8,2025-01-06 02:00:00,98843.448,TP,conservative,BB 하단 + RSI 과매도,1.000000000000001
2025-01-06 14:45:00,100692.4,2025-01-07 14:45:00,99938.6,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.7486165788083197
2025-01-07 15:45:00,97905.1,2025-01-07 17:30:00,97121.8592,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999995
2025-01-08 07:00:00,95653.5,2025-01-08 11:30:00,94696.965,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000036
2025-01-09 08:15:00,92949.4,2025-01-09 13:30:00,92205.8048,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999958
2025-01-09 20:30:00,91765.6,2025-01-09 22:30:00,92683.25600000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000029
2025-01-10 01:30:00,93073.6,2025-01-10 07:45:00,94935.07200000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000093
2025-01-10 13:45:00,93513.6,2025-01-10 14:15:00,94448.736,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999984
2025-01-10 15:15:00,93232.7,2025-01-10 17:45:00,94631.19049999998,TP,momentum,BB 찢고 큰 양봉,1.4999999999999842
2025-01-11 11:15:00,94553.6,2025-01-12 11:15:00,94252.1,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.3188667591715175
2025-01-12 15:15:00,95230.0,2025-01-12 21:45:00,94277.7,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000029
2025-01-12 22:30:00,93992.6,2025-01-13 00:15:00,94932.52600000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000007
2025-01-13 10:45:00,91594.1,2025-01-13 11:30:00,90861.3472,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000002
2025-01-13 14:30:00,91194.7,2025-01-13 15:15:00,92562.62049999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999922
2025-01-13 15:30:00,92602.8,2025-01-13 16:00:00,91676.772,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000006
2025-01-13 20:30:00,92924.2,2025-01-14 00:15:00,94782.684,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999967
2025-01-14 02:15:00,95188.4,2025-01-14 09:45:00,97092.16799999999,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999962
2025-01-14 16:45:00,95709.1,2025-01-15 00:15:00,97144.7365,TP,momentum,BB 찢고 큰 양봉,1.499999999999993
2025-01-15 01:30:00,97240.0,2025-01-15 14:00:00,99184.8,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000003
2025-01-15 19:45:00,99807.5,2025-01-16 08:45:00,98809.425,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999971
2025-01-16 15:15:00,98367.9,2025-01-16 16:30:00,99843.41849999999,TP,momentum,BB 찢고 큰 양봉,1.499999999999991
2025-01-17 01:30:00,101598.2,2025-01-17 15:00:00,103630.164,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000007
2025-01-17 16:00:00,104410.9,2025-01-18 03:30:00,103366.791,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999969
2025-01-18 04:30:00,103425.0,2025-01-18 08:00:00,102390.75,SL,momentum,BB 찢고 큰 양봉,-1.0
2025-01-18 11:30:00,103648.2,2025-01-19 11:30:00,104515.7,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.8369658132027378
2025-01-19 19:30:00,105505.4,2025-01-19 21:15:00,104450.34599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2025-01-19 22:00:00,104057.9,2025-01-19 22:30:00,103017.321,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999981
2025-01-19 23:30:00,101203.0,2025-01-20 00:30:00,100393.376,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999962
2025-01-23 02:30:00,102426.7,2025-01-23 04:30:00,101607.2864,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999998
2025-01-26 01:00:00,104582.3,2025-01-26 23:00:00,103745.6416,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000002
2025-01-27 00:00:00,102928.6,2025-01-27 00:45:00,102105.17120000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999943
2025-01-27 07:00:00,98918.9,2025-01-27 07:15:00,98127.54879999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000047
2025-01-28 22:00:00,100830.4,2025-01-29 01:00:00,101838.704,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000038
2025-01-31 19:00:00,102593.6,2025-01-31 20:15:00,101772.8512,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000001
2025-02-01 09:15:00,101806.0,2025-02-01 20:45:00,100991.552,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000038
2025-02-01 22:30:00,100838.0,2025-02-02 03:00:00,100031.296,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2025-02-02 04:00:00,99234.3,2025-02-02 05:45:00,100226.64300000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000008
2025-02-02 13:00:00,98496.0,2025-02-02 17:15:00,97708.032,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999934
2025-02-02 18:00:00,97423.4,2025-02-02 18:30:00,96644.0128,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999974
2025-02-04 05:45:00,98807.4,2025-02-04 08:30:00,98016.9408,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999976
2025-02-04 22:00:00,96499.8,2025-02-04 22:45:00,97464.79800000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000007
2025-02-06 15:00:00,97908.2,2025-02-06 15:30:00,97124.9344,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999988
2025-02-06 15:45:00,97292.6,2025-02-06 16:45:00,96514.2592,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2025-02-07 21:00:00,95953.1,2025-02-08 21:00:00,96367.3,Time Stop,conservative,BB 하단 + RSI 과매도,0.43166922173436506
2025-02-09 12:00:00,96607.8,2025-02-09 13:45:00,95834.9376,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999982
2025-02-09 14:00:00,96063.0,2025-02-09 21:30:00,95294.496,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000009
2025-02-11 14:00:00,96877.4,2025-02-11 17:00:00,96102.3808,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999952
2025-02-11 18:30:00,95675.1,2025-02-11 19:15:00,94909.6992,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000032
2025-02-11 19:30:00,95010.2,2025-02-11 21:30:00,95960.302,TP,conservative,BB 하단 + RSI 과매도,0.999999999999999
2025-02-13 05:15:00,96782.5,2025-02-13 06:45:00,96008.24,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999946
2025-02-17 00:00:00,96152.5,2025-02-17 16:30:00,95383.28,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000013
2025-02-18 06:30:00,95450.1,2025-02-18 13:15:00,96404.60100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000004
2025-02-18 17:00:00,94730.1,2025-02-18 18:00:00,93972.2592,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2025-02-23 13:00:00,95841.8,2025-02-24 13:00:00,95776.5,Time Stop,conservative,BB 하단 + RSI 과매도,-0.06813311102254226
2025-02-24 15:00:00,94889.9,2025-02-24 15:30:00,94130.7808,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000001
2025-02-24 15:45:00,94376.8,2025-02-24 21:00:00,93621.7856,SL,conservative,BB 하단 + RSI 과매도,-0.8
2025-02-24 23:30:00,91986.2,2025-02-25 00:00:00,91250.3104,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999946
2025-02-25 00:15:00,91600.0,2025-02-25 03:45:00,92516.0,TP,conservative,BB 하단 + RSI 과매도,1.0
2025-02-25 07:45:00,89227.5,2025-02-25 09:15:00,88513.68,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000078
2025-02-25 15:30:00,87001.9,2025-02-25 16:30:00,86305.8848,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999936
2025-02-26 13:15:00,87826.3,2025-02-26 13:45:00,87123.6896,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000057
2025-02-26 14:30:00,86656.2,2025-02-26 14:45:00,87522.762,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000062
2025-02-26 19:00:00,84523.9,2025-02-26 19:45:00,83847.7088,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000014
2025-02-27 17:00:00,84562.1,2025-02-27 19:30:00,83885.60320000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999922
2025-02-28 02:45:00,80749.3,2025-02-28 04:00:00,80103.3056,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999949
2025-03-02 15:00:00,85165.9,2025-03-02 15:15:00,86017.559,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999997
2025-03-03 01:15:00,93061.1,2025-03-03 06:30:00,92316.6112,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000069
2025-03-03 20:00:00,85689.5,2025-03-03 22:45:00,86546.395,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000047
2025-03-04 02:00:00,83724.9,2025-03-04 02:15:00,83055.1008,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999929
2025-03-04 02:30:00,83414.3,2025-03-04 02:45:00,84248.443,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999957
2025-03-04 13:30:00,83203.9,2025-03-04 14:30:00,84451.95849999998,TP,momentum,BB 찢고 큰 양봉,1.4999999999999816
2025-03-04 15:30:00,82793.4,2025-03-04 17:15:00,84035.30099999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999978
2025-03-04 18:45:00,86729.2,2025-03-04 19:15:00,88463.784,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000003
2025-03-05 09:00:00,88220.0,2025-03-05 10:30:00,89984.40000000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000098
2025-03-05 15:30:00,88570.2,2025-03-05 16:00:00,87684.49799999999,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000053
2025-03-05 23:30:00,90810.4,2025-03-06 05:45:00,92626.608,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999987
2025-03-06 14:00:00,89557.1,2025-03-06 15:00:00,90452.671,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999959
2025-03-06 21:45:00,89890.2,2025-03-07 00:15:00,88991.298,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000002
2025-03-07 01:00:00,86469.1,2025-03-07 01:30:00,87766.1365,TP,momentum,BB 찢고 큰 양봉,1.4999999999999853
2025-03-07 09:15:00,89240.0,2025-03-07 12:30:00,88347.6,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999934
2025-03-07 13:30:00,90100.1,2025-03-07 13:45:00,89199.099,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000042
2025-03-07 14:30:00,89927.9,2025-03-07 15:15:00,89028.621,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999944
2025-03-07 22:15:00,86039.5,2025-03-08 01:30:00,85351.184,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000071
2025-03-09 12:15:00,84560.1,2025-03-09 13:45:00,83883.6192,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2025-03-09 14:15:00,83300.1,2025-03-09 16:00:00,82633.6992,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000037
2025-03-09 23:00:00,80518.0,2025-03-10 00:00:00,81323.18000000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000093
2025-03-10 14:45:00,79795.9,2025-03-10 15:30:00,80593.859,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000033
2025-03-10 19:00:00,77965.0,2025-03-10 19:15:00,78744.65,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999926
2025-03-11 00:45:00,77612.9,2025-03-11 01:00:00,76836.771,SL,momentum,BB 찢고 큰 양봉,-1.000000000000001
2025-03-11 14:45:00,79743.8,2025-03-11 15:00:00,80541.238,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999932
2025-03-11 18:00:00,82400.1,2025-03-12 05:00:00,81576.099,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000044
2025-03-12 08:00:00,82715.6,2025-03-12 12:30:00,84369.91200000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000006
2025-03-12 15:15:00,81177.7,2025-03-12 17:00:00,82395.36549999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999856
2025-03-13 02:00:00,84137.5,2025-03-13 04:30:00,83296.125,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2025-03-13 08:45:00,82926.4,2025-03-13 13:45:00,82097.136,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999948
2025-03-13 14:00:00,82009.2,2025-03-13 15:30:00,81189.108,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000053
2025-03-15 07:30:00,83978.3,2025-03-16 07:30:00,84302.6,Time Stop,conservative,BB 하단 + RSI 과매도,0.38617118946204304
2025-03-16 12:00:00,82574.6,2025-03-16 15:00:00,83400.346,TP,conservative,BB 하단 + RSI 과매도,0.999999999999999
2025-03-16 16:00:00,84121.3,2025-03-16 19:00:00,83280.087,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000004
2025-03-17 13:30:00,83375.3,2025-03-17 14:00:00,82541.547,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999963
2025-03-17 14:30:00,83152.4,2025-03-17 18:30:00,84399.68599999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999913
2025-03-17 23:30:00,84057.8,2025-03-18 01:15:00,83217.22200000001,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999929
2025-03-18 01:45:00,83119.7,2025-03-18 06:30:00,82454.7424,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999993
2025-03-18 06:45:00,82403.1,2025-03-18 07:00:00,83227.13100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000003
2025-03-18 14:15:00,81579.6,2025-03-18 19:45:00,82395.39600000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000024
2025-03-18 23:15:00,82729.9,2025-03-19 15:00:00,84384.49799999999,TP,aggressive,BB 상단 돌파 + RSI 강세,1.999999999999998
2025-03-19 15:30:00,84669.4,2025-03-19 17:45:00,83822.70599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000038
2025-03-19 18:45:00,85571.7,2025-03-20 00:00:00,87283.134,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000098
2025-03-20 08:45:00,86200.1,2025-03-20 10:15:00,85338.099,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000044
2025-03-20 14:15:00,86299.9,2025-03-20 15:00:00,85436.901,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999957
2025-03-21 01:45:00,84735.6,2025-03-21 07:30:00,83888.244,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999997
2025-03-21 07:45:00,83897.9,2025-03-21 13:30:00,83226.7168,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999995
2025-03-25 03:45:00,86468.5,2025-03-25 11:15:00,87333.185,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999972
2025-03-25 13:15:00,87655.8,2025-03-26 13:15:00,87446.5,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.23877484433432006
2025-03-26 13:30:00,87754.0,2025-03-26 13:45:00,86876.46,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999928
2025-03-26 14:00:00,86924.5,2025-03-26 18:45:00,86229.104,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999924
2025-03-27 11:45:00,86900.1,2025-03-27 13:15:00,86204.8992,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000068
2025-03-27 13:45:00,86339.9,2025-03-27 14:45:00,87203.299,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000058
2025-03-28 04:45:00,86243.6,2025-03-28 07:15:00,85553.65120000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2025-03-29 11:00:00,83055.1,2025-03-29 11:15:00,82390.65920000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999958
2025-03-29 11:45:00,82245.0,2025-03-30 02:00:00,83067.45,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999963
2025-03-30 17:00:00,82324.5,2025-03-30 22:00:00,81665.904,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000006
2025-03-31 10:00:00,81428.0,2025-03-31 12:30:00,82242.28,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999987
2025-04-01 14:15:00,82937.9,2025-04-01 14:45:00,83767.279,TP,conservative,BB 하단 + RSI 과매도,1.000000000000001
2025-04-01 15:00:00,84869.8,2025-04-02 06:00:00,84021.102,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000047
2025-04-02 09:00:00,85273.3,2025-04-02 12:00:00,84420.567,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000087
2025-04-02 13:30:00,85419.9,2025-04-02 15:30:00,87128.298,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000013
2025-04-02 20:00:00,87711.3,2025-04-02 20:15:00,86834.187,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999972
2025-04-02 20:45:00,85622.4,2025-04-02 21:00:00,84766.17599999999,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000024
2025-04-02 22:45:00,82777.1,2025-04-03 00:00:00,82114.88320000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999936
2025-04-03 13:15:00,81948.7,2025-04-03 14:45:00,81293.11039999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000081
2025-04-04 11:30:00,81876.9,2025-04-04 12:30:00,82695.669,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000004
2025-04-04 15:00:00,83475.3,2025-04-04 15:30:00,82640.547,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999963
2025-04-05 12:45:00,83245.6,2025-04-05 13:30:00,82579.6352,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000017
2025-04-05 13:45:00,82714.9,2025-04-05 23:45:00,83542.049,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2025-04-06 08:30:00,82908.5,2025-04-06 13:45:00,82245.232,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999957
2025-04-06 19:00:00,79365.0,2025-04-06 20:30:00,78730.08,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999977
2025-04-07 04:45:00,76946.0,2025-04-07 06:15:00,76330.432,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999992
2025-04-07 07:00:00,75046.7,2025-04-07 08:00:00,75797.167,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000056
2025-04-09 11:15:00,76531.5,2025-04-09 11:30:00,75919.24799999999,SL,conservative,BB 하단 + RSI 과매도,-0.80000000000001
2025-04-09 11:45:00,76200.1,2025-04-09 12:45:00,76962.10100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000005
2025-04-09 16:45:00,78248.2,2025-04-09 17:15:00,79813.164,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000093
2025-04-10 16:00:00,78834.9,2025-04-10 16:45:00,79623.249,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000027
2025-04-11 01:00:00,79368.0,2025-04-11 02:15:00,80558.51999999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999867
2025-04-11 07:30:00,81330.3,2025-04-11 13:30:00,82956.906,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999998
2025-04-11 14:30:00,81984.0,2025-04-11 17:30:00,83213.76,TP,momentum,BB 찢고 큰 양봉,1.4999999999999936
2025-04-12 06:15:00,83578.4,2025-04-12 15:30:00,85249.968,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999993
