datetime,type,entry_price,bb_lower,tp_ratio,sl_ratio,bb_upper
2025-03-25 01:30:00,강력한 반전 (BB 찢고 복귀),87082.4,86866.17120373278,1.5,1.0,
2025-03-25 03:45:00,역추세 반등 (BB 하단),86468.5,86432.9108080414,1.0,1.0,
2025-03-25 03:45:00,강력한 반전 (BB 찢고 복귀),86468.5,86432.9108080414,1.5,1.0,
2025-03-25 04:00:00,강력한 반전 (BB 찢고 복귀),86565.5,86365.01019946657,1.5,1.0,
2025-03-25 09:15:00,추세확정 (BB 상단 돌파),86829.0,,2.0,1.0,86805.73847933099
2025-03-25 13:15:00,추세확정 (BB 상단 돌파),87655.8,,2.0,1.0,87640.5214725665
2025-03-25 14:30:00,추세확정 (BB 상단 돌파),88092.2,,2.0,1.0,87875.58094245553
2025-03-25 18:45:00,강력한 반전 (BB 찢고 복귀),87752.7,87536.46897385022,1.5,1.0,
2025-03-25 20:00:00,추세확정 (BB 상단 돌파),88335.0,,2.0,1.0,88227.80970376913
2025-03-25 22:30:00,역추세 반등 (BB 하단),87526.9,87390.10823151712,1.0,1.0,
2025-03-25 22:30:00,강력한 반전 (BB 찢고 복귀),87526.9,87390.10823151712,1.5,1.0,
2025-03-25 23:15:00,역추세 반등 (BB 하단),87345.0,87168.56040361292,1.0,1.0,
2025-03-26 06:45:00,추세확정 (BB 상단 돌파),87863.0,,2.0,1.0,87789.29447353707
2025-03-26 07:15:00,추세확정 (BB 상단 돌파),87980.7,,2.0,1.0,87941.32525314776
2025-03-26 12:00:00,강력한 반전 (BB 찢고 복귀),87922.5,87809.07348280976,1.5,1.0,
2025-03-26 12:45:00,역추세 반등 (BB 하단),87774.1,87685.09234165195,1.0,1.0,
2025-03-26 12:45:00,강력한 반전 (BB 찢고 복귀),87774.1,87685.09234165195,1.5,1.0,
2025-03-26 13:30:00,역추세 반등 (BB 하단),87754.0,87517.19898948623,1.0,1.0,
2025-03-26 13:30:00,강력한 반전 (BB 찢고 복귀),87754.0,87517.19898948623,1.5,1.0,
2025-03-26 14:00:00,역추세 반등 (BB 하단),86924.5,87049.23860238274,1.0,1.0,
2025-03-26 14:45:00,역추세 반등 (BB 하단),86705.1,86474.09026909115,1.0,1.0,
2025-03-26 14:45:00,강력한 반전 (BB 찢고 복귀),86705.1,86474.09026909115,1.5,1.0,
2025-03-26 19:15:00,역추세 반등 (BB 하단),86080.5,86037.68427074455,1.0,1.0,
2025-03-26 19:15:00,강력한 반전 (BB 찢고 복귀),86080.5,86037.68427074455,1.5,1.0,
2025-03-26 20:15:00,추세확정 (BB 상단 돌파),87155.8,,2.0,1.0,87140.67336333933
2025-03-27 11:45:00,역추세 반등 (BB 하단),86900.1,86899.10881394277,1.0,1.0,
2025-03-27 11:45:00,강력한 반전 (BB 찢고 복귀),86900.1,86899.10881394277,1.5,1.0,
2025-03-27 12:00:00,강력한 반전 (BB 찢고 복귀),86948.7,86853.61131212435,1.5,1.0,
2025-03-27 13:45:00,역추세 반등 (BB 하단),86339.9,86100.16154852057,1.0,1.0,
2025-03-27 13:45:00,강력한 반전 (BB 찢고 복귀),86339.9,86100.16154852057,1.5,1.0,
2025-03-27 21:30:00,추세확정 (BB 상단 돌파),87594.4,,2.0,1.0,87554.44049735312
2025-03-28 03:30:00,역추세 반등 (BB 하단),86795.5,86733.90435618494,1.0,1.0,
2025-03-28 04:45:00,역추세 반등 (BB 하단),86243.6,86282.5923309163,1.0,1.0,
2025-03-28 14:30:00,역추세 반등 (BB 하단),84375.2,84391.87889271551,1.0,1.0,
2025-03-28 15:00:00,역추세 반등 (BB 하단),84279.2,84139.0712719594,1.0,1.0,
2025-03-28 15:00:00,강력한 반전 (BB 찢고 복귀),84279.2,84139.0712719594,1.5,1.0,
2025-03-28 22:00:00,추세확정 (BB 상단 돌파),84194.2,,2.0,1.0,84156.19727777467
2025-03-28 22:30:00,추세확정 (BB 상단 돌파),84267.5,,2.0,1.0,84262.68513841381
2025-03-29 03:15:00,역추세 반등 (BB 하단),84011.8,83825.46477792544,1.0,1.0,
2025-03-29 03:15:00,강력한 반전 (BB 찢고 복귀),84011.8,83825.46477792544,1.5,1.0,
2025-03-29 09:45:00,역추세 반등 (BB 하단),83505.6,83497.2800718501,1.0,1.0,
2025-03-29 09:45:00,강력한 반전 (BB 찢고 복귀),83505.6,83497.2800718501,1.5,1.0,
2025-03-29 11:00:00,역추세 반등 (BB 하단),83055.1,83055.171644405,1.0,1.0,
2025-03-29 11:45:00,역추세 반등 (BB 하단),82245.0,82252.47717680612,1.0,1.0,
2025-03-29 12:00:00,역추세 반등 (BB 하단),82291.1,82095.36232930495,1.0,1.0,
2025-03-29 12:00:00,강력한 반전 (BB 찢고 복귀),82291.1,82095.36232930495,1.5,1.0,
2025-03-29 17:15:00,역추세 반등 (BB 하단),82141.0,81992.03360589767,1.0,1.0,
2025-03-29 17:15:00,강력한 반전 (BB 찢고 복귀),82141.0,81992.03360589767,1.5,1.0,
2025-03-29 22:45:00,강력한 반전 (BB 찢고 복귀),82360.2,82222.02804309211,1.5,1.0,
2025-03-30 00:45:00,추세확정 (BB 상단 돌파),82765.4,,2.0,1.0,82732.29600406716
2025-03-30 02:00:00,추세확정 (BB 상단 돌파),83103.2,,2.0,1.0,83078.50587717087
2025-03-30 02:30:00,추세확정 (BB 상단 돌파),83241.8,,2.0,1.0,83238.9815676546
2025-03-30 06:30:00,강력한 반전 (BB 찢고 복귀),83117.0,82826.1728858877,1.5,1.0,
2025-03-30 13:30:00,강력한 반전 (BB 찢고 복귀),82924.9,82786.21693713269,1.5,1.0,
2025-03-30 17:00:00,역추세 반등 (BB 하단),82324.5,82285.94033379601,1.0,1.0,
2025-03-30 17:00:00,강력한 반전 (BB 찢고 복귀),82324.5,82285.94033379601,1.5,1.0,
2025-03-30 17:15:00,강력한 반전 (BB 찢고 복귀),82380.0,82265.66529377652,1.5,1.0,
2025-03-30 22:15:00,역추세 반등 (BB 하단),82173.5,82035.0403192418,1.0,1.0,
2025-03-30 22:15:00,강력한 반전 (BB 찢고 복귀),82173.5,82035.0403192418,1.5,1.0,
2025-03-30 23:30:00,역추세 반등 (BB 하단),82269.9,81919.04396923108,1.0,1.0,
2025-03-30 23:30:00,강력한 반전 (BB 찢고 복귀),82269.9,81919.04396923108,1.5,1.0,
2025-03-31 00:45:00,역추세 반등 (BB 하단),81598.6,81528.56413293547,1.0,1.0,
2025-03-31 00:45:00,강력한 반전 (BB 찢고 복귀),81598.6,81528.56413293547,1.5,1.0,
2025-03-31 01:00:00,강력한 반전 (BB 찢고 복귀),81858.6,81493.73829561878,1.5,1.0,
2025-03-31 10:00:00,역추세 반등 (BB 하단),81428.0,81345.15329051552,1.0,1.0,
2025-03-31 10:00:00,강력한 반전 (BB 찢고 복귀),81428.0,81345.15329051552,1.5,1.0,
2025-03-31 12:45:00,추세확정 (BB 상단 돌파),82735.0,,2.0,1.0,82634.5170889846
2025-03-31 14:00:00,추세확정 (BB 상단 돌파),83281.1,,2.0,1.0,83060.91148497332
2025-03-31 14:45:00,추세확정 (BB 상단 돌파),83451.0,,2.0,1.0,83409.44035614554
2025-03-31 20:00:00,역추세 반등 (BB 하단),82535.5,82437.35398038698,1.0,1.0,
2025-03-31 20:00:00,강력한 반전 (BB 찢고 복귀),82535.5,82437.35398038698,1.5,1.0,
2025-04-01 02:00:00,추세확정 (BB 상단 돌파),82807.1,,2.0,1.0,82788.66402181907
2025-04-01 06:30:00,추세확정 (BB 상단 돌파),83330.0,,2.0,1.0,83327.18029834471
2025-04-01 08:00:00,추세확정 (BB 상단 돌파),83658.2,,2.0,1.0,83643.32624409722
2025-04-01 13:00:00,역추세 반등 (BB 하단),83737.0,83623.61339814356,1.0,1.0,
2025-04-01 13:00:00,강력한 반전 (BB 찢고 복귀),83737.0,83623.61339814356,1.5,1.0,
2025-04-01 13:30:00,강력한 반전 (BB 찢고 복귀),83688.0,83539.6329130712,1.5,1.0,
2025-04-01 14:15:00,역추세 반등 (BB 하단),82937.9,83007.17107207899,1.0,1.0,
2025-04-01 14:30:00,역추세 반등 (BB 하단),83467.7,82973.25951448338,1.0,1.0,
2025-04-01 14:30:00,강력한 반전 (BB 찢고 복귀),83467.7,82973.25951448338,1.5,1.0,
2025-04-01 15:00:00,추세확정 (BB 상단 돌파),84869.8,,2.0,1.0,84785.4050169829
2025-04-01 15:30:00,추세확정 (BB 상단 돌파),85289.3,,2.0,1.0,85084.43217227471
2025-04-01 21:00:00,추세확정 (BB 상단 돌파),85254.4,,2.0,1.0,85243.67958096183
2025-04-01 21:30:00,추세확정 (BB 상단 돌파),85320.6,,2.0,1.0,85307.82496846872
2025-04-02 01:15:00,강력한 반전 (BB 찢고 복귀),84884.9,84837.33426666439,1.5,1.0,
2025-04-02 02:15:00,역추세 반등 (BB 하단),84759.8,84723.33990891869,1.0,1.0,
2025-04-02 02:15:00,강력한 반전 (BB 찢고 복귀),84759.8,84723.33990891869,1.5,1.0,
2025-04-02 02:45:00,역추세 반등 (BB 하단),84679.0,84605.76016538375,1.0,1.0,
2025-04-02 09:00:00,추세확정 (BB 상단 돌파),85273.3,,2.0,1.0,84951.91157181
2025-04-02 13:30:00,추세확정 (BB 상단 돌파),85419.9,,2.0,1.0,85365.2852178851
2025-04-02 14:15:00,추세확정 (BB 상단 돌파),85692.2,,2.0,1.0,85559.77163167101
2025-04-02 14:45:00,추세확정 (BB 상단 돌파),85833.1,,2.0,1.0,85786.9931516876
2025-04-02 20:00:00,추세확정 (BB 상단 돌파),87711.3,,2.0,1.0,87477.90007986069
2025-04-02 20:45:00,역추세 반등 (BB 하단),85622.4,85422.13927731798,1.0,1.0,
2025-04-02 20:45:00,강력한 반전 (BB 찢고 복귀),85622.4,85422.13927731798,1.5,1.0,
2025-04-02 21:15:00,역추세 반등 (BB 하단),84572.2,84678.54531195368,1.0,1.0,
2025-04-02 21:30:00,역추세 반등 (BB 하단),84580.0,84423.21588284285,1.0,1.0,
2025-04-02 21:30:00,강력한 반전 (BB 찢고 복귀),84580.0,84423.21588284285,1.5,1.0,
2025-04-02 22:45:00,역추세 반등 (BB 하단),82777.1,82520.26836881168,1.0,1.0,
2025-04-03 07:00:00,역추세 반등 (BB 하단),83058.0,83033.74301379395,1.0,1.0,
2025-04-03 07:00:00,강력한 반전 (BB 찢고 복귀),83058.0,83033.74301379395,1.5,1.0,
2025-04-03 07:15:00,강력한 반전 (BB 찢고 복귀),83359.9,83032.47199512043,1.5,1.0,
2025-04-03 13:15:00,역추세 반등 (BB 하단),81948.7,81803.07632443833,1.0,1.0,
2025-04-03 13:15:00,강력한 반전 (BB 찢고 복귀),81948.7,81803.07632443833,1.5,1.0,
2025-04-03 15:00:00,강력한 반전 (BB 찢고 복귀),81580.1,81163.0566474018,1.5,1.0,
2025-04-03 21:00:00,추세확정 (BB 상단 돌파),82483.4,,2.0,1.0,82450.584320027
2025-04-04 07:00:00,추세확정 (BB 상단 돌파),83501.3,,2.0,1.0,83379.98202027704
2025-04-04 11:30:00,역추세 반등 (BB 하단),81876.9,81654.18689993967,1.0,1.0,
2025-04-04 11:30:00,강력한 반전 (BB 찢고 복귀),81876.9,81654.18689993967,1.5,1.0,
2025-04-04 15:00:00,추세확정 (BB 상단 돌파),83475.3,,2.0,1.0,83455.53806433278
2025-04-04 17:30:00,추세확정 (BB 상단 돌파),84145.9,,2.0,1.0,83908.31755440289
2025-04-04 23:30:00,역추세 반등 (BB 하단),83777.0,83665.31571376369,1.0,1.0,
2025-04-04 23:30:00,강력한 반전 (BB 찢고 복귀),83777.0,83665.31571376369,1.5,1.0,
2025-04-05 00:45:00,역추세 반등 (BB 하단),83758.5,83493.36717322732,1.0,1.0,
2025-04-05 00:45:00,강력한 반전 (BB 찢고 복귀),83758.5,83493.36717322732,1.5,1.0,
2025-04-05 06:45:00,역추세 반등 (BB 하단),83436.8,83396.8414343765,1.0,1.0,
2025-04-05 06:45:00,강력한 반전 (BB 찢고 복귀),83436.8,83396.8414343765,1.5,1.0,
2025-04-05 12:45:00,역추세 반등 (BB 하단),83245.6,83214.57408187308,1.0,1.0,
2025-04-05 12:45:00,강력한 반전 (BB 찢고 복귀),83245.6,83214.57408187308,1.5,1.0,
2025-04-05 13:45:00,역추세 반등 (BB 하단),82714.9,82690.47122550462,1.0,1.0,
2025-04-05 13:45:00,강력한 반전 (BB 찢고 복귀),82714.9,82690.47122550462,1.5,1.0,
2025-04-05 18:00:00,추세확정 (BB 상단 돌파),83035.2,,2.0,1.0,83032.00606458138
2025-04-05 21:15:00,추세확정 (BB 상단 돌파),83187.6,,2.0,1.0,83185.08367003564
2025-04-05 23:30:00,추세확정 (BB 상단 돌파),83280.1,,2.0,1.0,83259.78222647746
2025-04-06 07:00:00,역추세 반등 (BB 하단),83146.8,83113.24145716104,1.0,1.0,
2025-04-06 07:00:00,강력한 반전 (BB 찢고 복귀),83146.8,83113.24145716104,1.5,1.0,
2025-04-06 07:30:00,역추세 반등 (BB 하단),83048.2,83019.83854337865,1.0,1.0,
2025-04-06 07:30:00,강력한 반전 (BB 찢고 복귀),83048.2,83019.83854337865,1.5,1.0,
2025-04-06 08:30:00,역추세 반등 (BB 하단),82908.5,82762.23837770172,1.0,1.0,
2025-04-06 08:30:00,강력한 반전 (BB 찢고 복귀),82908.5,82762.23837770172,1.5,1.0,
2025-04-06 11:15:00,강력한 반전 (BB 찢고 복귀),82747.4,82645.6972563428,1.5,1.0,
2025-04-06 14:00:00,역추세 반등 (BB 하단),82587.5,82349.21878535421,1.0,1.0,
2025-04-06 14:00:00,강력한 반전 (BB 찢고 복귀),82587.5,82349.21878535421,1.5,1.0,
2025-04-06 19:00:00,역추세 반등 (BB 하단),79365.0,78894.92556380543,1.0,1.0,
2025-04-06 19:00:00,강력한 반전 (BB 찢고 복귀),79365.0,78894.92556380543,1.5,1.0,
2025-04-06 23:30:00,역추세 반등 (BB 하단),78281.7,77635.6925053742,1.0,1.0,
2025-04-06 23:30:00,강력한 반전 (BB 찢고 복귀),78281.7,77635.6925053742,1.5,1.0,
2025-04-07 04:15:00,강력한 반전 (BB 찢고 복귀),77378.4,77103.96733297323,1.5,1.0,
2025-04-07 04:45:00,역추세 반등 (BB 하단),76946.0,76673.68847598608,1.0,1.0,
2025-04-07 04:45:00,강력한 반전 (BB 찢고 복귀),76946.0,76673.68847598608,1.5,1.0,
2025-04-07 07:00:00,역추세 반등 (BB 하단),75046.7,74767.78195422144,1.0,1.0,
2025-04-07 07:00:00,강력한 반전 (BB 찢고 복귀),75046.7,74767.78195422144,1.5,1.0,
2025-04-07 13:45:00,추세확정 (BB 상단 돌파),78329.9,,2.0,1.0,77957.73014071972
2025-04-07 13:45:00,강력한 반전 (BB 찢고 복귀),78329.9,75805.46985928029,1.5,1.0,
2025-04-07 22:00:00,추세확정 (BB 상단 돌파),79558.3,,2.0,1.0,79529.55975453391
2025-04-08 01:30:00,추세확정 (BB 상단 돌파),80389.3,,2.0,1.0,80236.4166214484
2025-04-08 06:30:00,강력한 반전 (BB 찢고 복귀),79509.5,79247.24730831836,1.5,1.0,
2025-04-08 07:00:00,강력한 반전 (BB 찢고 복귀),79473.6,79206.27054674785,1.5,1.0,
2025-04-08 11:45:00,추세확정 (BB 상단 돌파),79955.8,,2.0,1.0,79786.51831727146
2025-04-08 15:30:00,역추세 반등 (BB 하단),78549.2,78146.86570690025,1.0,1.0,
2025-04-08 15:30:00,강력한 반전 (BB 찢고 복귀),78549.2,78146.86570690025,1.5,1.0,
2025-04-09 00:00:00,강력한 반전 (BB 찢고 복귀),76585.1,76186.12599915471,1.5,1.0,
2025-04-09 01:30:00,역추세 반등 (BB 하단),75446.0,75168.41037061342,1.0,1.0,
2025-04-09 01:30:00,강력한 반전 (BB 찢고 복귀),75446.0,75168.41037061342,1.5,1.0,
2025-04-09 06:00:00,추세확정 (BB 상단 돌파),77256.0,,2.0,1.0,77209.45567733684
2025-04-09 11:15:00,역추세 반등 (BB 하단),76531.5,76559.5777499532,1.0,1.0,
2025-04-09 11:45:00,역추세 반등 (BB 하단),76200.1,76161.08190355512,1.0,1.0,
2025-04-09 11:45:00,강력한 반전 (BB 찢고 복귀),76200.1,76161.08190355512,1.5,1.0,
2025-04-09 12:00:00,강력한 반전 (BB 찢고 복귀),76429.7,76073.00153005483,1.5,1.0,
2025-04-09 16:45:00,추세확정 (BB 상단 돌파),78248.2,,2.0,1.0,78243.88688827792
2025-04-10 03:30:00,역추세 반등 (BB 하단),81697.2,81600.34378594342,1.0,1.0,
2025-04-10 03:30:00,강력한 반전 (BB 찢고 복귀),81697.2,81600.34378594342,1.5,1.0,
2025-04-10 14:00:00,역추세 반등 (BB 하단),81068.1,80944.79255426738,1.0,1.0,
2025-04-10 14:00:00,강력한 반전 (BB 찢고 복귀),81068.1,80944.79255426738,1.5,1.0,
2025-04-10 16:00:00,역추세 반등 (BB 하단),78834.9,78988.06503632119,1.0,1.0,
2025-04-11 01:00:00,역추세 반등 (BB 하단),79368.0,79163.3904609498,1.0,1.0,
2025-04-11 01:00:00,강력한 반전 (BB 찢고 복귀),79368.0,79163.3904609498,1.5,1.0,
2025-04-11 01:45:00,추세확정 (BB 상단 돌파),80400.0,,2.0,1.0,80163.5177353422
2025-04-11 07:30:00,추세확정 (BB 상단 돌파),81330.3,,2.0,1.0,81326.53120126408
2025-04-11 08:00:00,추세확정 (BB 상단 돌파),81417.5,,2.0,1.0,81386.07401759818
2025-04-11 08:30:00,추세확정 (BB 상단 돌파),81591.1,,2.0,1.0,81536.2199377332
2025-04-11 09:15:00,추세확정 (BB 상단 돌파),82022.4,,2.0,1.0,81864.20205623716
2025-04-11 10:15:00,추세확정 (BB 상단 돌파),82706.4,,2.0,1.0,82627.66072922779
2025-04-11 14:30:00,역추세 반등 (BB 하단),81984.0,81589.55243547476,1.0,1.0,
2025-04-11 14:30:00,강력한 반전 (BB 찢고 복귀),81984.0,81589.55243547476,1.5,1.0,
2025-04-11 17:30:00,추세확정 (BB 상단 돌파),83914.2,,2.0,1.0,83557.29182319442
2025-04-11 22:45:00,역추세 반등 (BB 하단),83382.3,83347.41377421585,1.0,1.0,
2025-04-11 22:45:00,강력한 반전 (BB 찢고 복귀),83382.3,83347.41377421585,1.5,1.0,
2025-04-11 23:30:00,역추세 반등 (BB 하단),83403.1,83168.95802072865,1.0,1.0,
2025-04-11 23:30:00,강력한 반전 (BB 찢고 복귀),83403.1,83168.95802072865,1.5,1.0,
2025-04-12 03:00:00,역추세 반등 (BB 하단),82908.9,82900.91107451425,1.0,1.0,
2025-04-12 03:00:00,강력한 반전 (BB 찢고 복귀),82908.9,82900.91107451425,1.5,1.0,
2025-04-12 03:15:00,강력한 반전 (BB 찢고 복귀),83016.6,82879.21448099057,1.5,1.0,
2025-04-12 06:15:00,추세확정 (BB 상단 돌파),83578.4,,2.0,1.0,83560.84087721167
2025-04-12 08:00:00,추세확정 (BB 상단 돌파),83966.8,,2.0,1.0,83952.54148992171
2025-04-12 13:00:00,추세확정 (BB 상단 돌파),83953.9,,2.0,1.0,83869.17975256268
2025-04-12 13:30:00,추세확정 (BB 상단 돌파),84132.0,,2.0,1.0,84014.49009852842
2025-04-12 20:30:00,추세확정 (BB 상단 돌파),85766.0,,2.0,1.0,85481.56359629415
2025-04-13 01:00:00,추세확정 (BB 상단 돌파),85739.0,,2.0,1.0,85708.8810662652
2025-04-13 02:30:00,역추세 반등 (BB 하단),84991.3,84826.22659320614,1.0,1.0,
2025-04-13 02:30:00,강력한 반전 (BB 찢고 복귀),84991.3,84826.22659320614,1.5,1.0,
2025-04-13 05:15:00,역추세 반등 (BB 하단),84605.5,84380.43981406958,1.0,1.0,
2025-04-13 11:45:00,강력한 반전 (BB 찢고 복귀),84478.5,84249.44690062173,1.5,1.0,
2025-04-13 14:00:00,역추세 반등 (BB 하단),83724.4,83652.98577615146,1.0,1.0,
2025-04-13 14:00:00,강력한 반전 (BB 찢고 복귀),83724.4,83652.98577615146,1.5,1.0,
2025-04-13 17:30:00,추세확정 (BB 상단 돌파),84801.6,,2.0,1.0,84782.27403264435
2025-04-13 19:45:00,강력한 반전 (BB 찢고 복귀),83943.6,83420.45004129858,1.5,1.0,
2025-04-13 20:45:00,역추세 반등 (BB 하단),83449.9,83363.92756343336,1.0,1.0,
2025-04-13 20:45:00,강력한 반전 (BB 찢고 복귀),83449.9,83363.92756343336,1.5,1.0,
2025-04-13 21:15:00,강력한 반전 (BB 찢고 복귀),83637.9,83167.9163102965,1.5,1.0,
2025-04-14 00:15:00,추세확정 (BB 상단 돌파),84722.1,,2.0,1.0,84411.68704287706
2025-04-14 12:30:00,추세확정 (BB 상단 돌파),85104.8,,2.0,1.0,85094.7304441831
2025-04-14 14:30:00,추세확정 (BB 상단 돌파),85481.6,,2.0,1.0,85385.47143543277
2025-04-14 22:30:00,강력한 반전 (BB 찢고 복귀),84582.9,84436.81528874784,1.5,1.0,
2025-04-15 00:15:00,강력한 반전 (BB 찢고 복귀),84549.2,84309.31090781266,1.5,1.0,
2025-04-15 02:00:00,추세확정 (BB 상단 돌파),85108.1,,2.0,1.0,85058.56331192356
2025-04-15 02:45:00,추세확정 (BB 상단 돌파),85189.4,,2.0,1.0,85168.28120393128
2025-04-15 05:30:00,추세확정 (BB 상단 돌파),85771.1,,2.0,1.0,85756.57640888558
2025-04-15 11:15:00,강력한 반전 (BB 찢고 복귀),85536.0,85348.23507951682,1.5,1.0,
2025-04-15 11:45:00,강력한 반전 (BB 찢고 복귀),85549.9,85392.2401195169,1.5,1.0,
2025-04-15 14:30:00,역추세 반등 (BB 하단),85189.1,85095.94531753084,1.0,1.0,
2025-04-15 14:30:00,강력한 반전 (BB 찢고 복귀),85189.1,85095.94531753084,1.5,1.0,
2025-04-15 15:00:00,강력한 반전 (BB 찢고 복귀),85202.9,84996.24785787148,1.5,1.0,
2025-04-15 15:45:00,역추세 반등 (BB 하단),84863.3,84750.89702201646,1.0,1.0,
2025-04-15 15:45:00,강력한 반전 (BB 찢고 복귀),84863.3,84750.89702201646,1.5,1.0,
2025-04-15 23:15:00,강력한 반전 (BB 찢고 복귀),83712.1,83665.08245584575,1.5,1.0,
2025-04-15 23:45:00,역추세 반등 (BB 하단),83603.7,83600.43816209487,1.0,1.0,
2025-04-15 23:45:00,강력한 반전 (BB 찢고 복귀),83603.7,83600.43816209487,1.5,1.0,
2025-04-16 00:15:00,역추세 반등 (BB 하단),83445.5,83391.69782219511,1.0,1.0,
2025-04-16 00:15:00,강력한 반전 (BB 찢고 복귀),83445.5,83391.69782219511,1.5,1.0,
2025-04-16 01:00:00,역추세 반등 (BB 하단),83243.1,83115.58113312442,1.0,1.0,
2025-04-16 01:00:00,강력한 반전 (BB 찢고 복귀),83243.1,83115.58113312442,1.5,1.0,
2025-04-16 06:00:00,강력한 반전 (BB 찢고 복귀),83439.5,83238.64063227393,1.5,1.0,
2025-04-16 08:15:00,역추세 반등 (BB 하단),83555.2,83176.69498193878,1.0,1.0,
2025-04-16 08:15:00,강력한 반전 (BB 찢고 복귀),83555.2,83176.69498193878,1.5,1.0,
2025-04-16 08:30:00,추세확정 (BB 상단 돌파),83858.2,,2.0,1.0,83813.04039899042
2025-04-16 13:30:00,강력한 반전 (BB 찢고 복귀),83990.9,83536.71117908473,1.5,1.0,
2025-04-16 14:15:00,추세확정 (BB 상단 돌파),84322.9,,2.0,1.0,84226.38807994276
2025-04-16 18:00:00,역추세 반등 (BB 하단),84228.1,83390.26245376546,1.0,1.0,
2025-04-16 18:00:00,강력한 반전 (BB 찢고 복귀),84228.1,83390.26245376546,1.5,1.0,
2025-04-17 00:15:00,강력한 반전 (BB 찢고 복귀),83973.2,83909.5406743666,1.5,1.0,
2025-04-17 03:30:00,역추세 반등 (BB 하단),83826.9,83783.83128727865,1.0,1.0,
2025-04-17 03:30:00,강력한 반전 (BB 찢고 복귀),83826.9,83783.83128727865,1.5,1.0,
2025-04-17 03:45:00,강력한 반전 (BB 찢고 복귀),83949.2,83781.50344762999,1.5,1.0,
2025-04-17 06:15:00,추세확정 (BB 상단 돌파),84558.0,,2.0,1.0,84554.32523348255
2025-04-17 10:15:00,강력한 반전 (BB 찢고 복귀),84305.3,84157.64637035054,1.5,1.0,
2025-04-17 14:30:00,역추세 반등 (BB 하단),84089.0,83960.14884668516,1.0,1.0,
2025-04-17 14:30:00,강력한 반전 (BB 찢고 복귀),84089.0,83960.14884668516,1.5,1.0,
2025-04-18 00:45:00,강력한 반전 (BB 찢고 복귀),84775.5,84717.73862524197,1.5,1.0,
2025-04-18 04:15:00,역추세 반등 (BB 하단),84653.1,84610.60131086055,1.0,1.0,
2025-04-18 04:15:00,강력한 반전 (BB 찢고 복귀),84653.1,84610.60131086055,1.5,1.0,
2025-04-18 07:30:00,강력한 반전 (BB 찢고 복귀),84561.3,84453.38217109996,1.5,1.0,
2025-04-18 11:00:00,강력한 반전 (BB 찢고 복귀),84549.1,84424.10243337594,1.5,1.0,
2025-04-18 13:45:00,강력한 반전 (BB 찢고 복귀),84511.9,84429.29800567811,1.5,1.0,
2025-04-18 14:30:00,강력한 반전 (BB 찢고 복귀),84513.1,84401.94860094908,1.5,1.0,
2025-04-18 15:30:00,역추세 반등 (BB 하단),84341.9,84328.44405737528,1.0,1.0,
2025-04-18 15:30:00,강력한 반전 (BB 찢고 복귀),84341.9,84328.44405737528,1.5,1.0,
2025-04-18 16:00:00,강력한 반전 (BB 찢고 복귀),84378.8,84289.86670991169,1.5,1.0,
2025-04-18 23:15:00,역추세 반등 (BB 하단),84397.9,84362.136263922,1.0,1.0,
2025-04-18 23:15:00,강력한 반전 (BB 찢고 복귀),84397.9,84362.136263922,1.5,1.0,
2025-04-19 02:15:00,추세확정 (BB 상단 돌파),84690.7,,2.0,1.0,84664.7720356885
2025-04-19 02:45:00,추세확정 (BB 상단 돌파),84739.8,,2.0,1.0,84703.16683277395
2025-04-19 04:15:00,추세확정 (BB 상단 돌파),85035.4,,2.0,1.0,85023.93454749764
2025-04-19 09:00:00,추세확정 (BB 상단 돌파),85393.7,,2.0,1.0,85382.8630945104
2025-04-19 13:45:00,추세확정 (BB 상단 돌파),85456.0,,2.0,1.0,85442.29287248293
2025-04-19 17:00:00,역추세 반등 (BB 하단),84915.1,84888.60226187416,1.0,1.0,
2025-04-19 17:00:00,강력한 반전 (BB 찢고 복귀),84915.1,84888.60226187416,1.5,1.0,
2025-04-20 07:45:00,역추세 반등 (BB 하단),84730.1,84692.14527788441,1.0,1.0,
2025-04-20 07:45:00,강력한 반전 (BB 찢고 복귀),84730.1,84692.14527788441,1.5,1.0,
2025-04-20 11:00:00,강력한 반전 (BB 찢고 복귀),84166.7,84072.27878556427,1.5,1.0,
2025-04-20 11:30:00,역추세 반등 (BB 하단),83985.4,83936.4932003457,1.0,1.0,
2025-04-20 11:30:00,강력한 반전 (BB 찢고 복귀),83985.4,83936.4932003457,1.5,1.0,
2025-04-20 20:00:00,추세확정 (BB 상단 돌파),84894.6,,2.0,1.0,84736.38733626937
2025-04-21 00:15:00,추세확정 (BB 상단 돌파),86168.1,,2.0,1.0,85677.97367488583
2025-04-21 09:30:00,강력한 반전 (BB 찢고 복귀),87359.9,87289.16919113074,1.5,1.0,
2025-04-21 10:45:00,역추세 반등 (BB 하단),87300.0,87223.19332941835,1.0,1.0,
2025-04-21 10:45:00,강력한 반전 (BB 찢고 복귀),87300.0,87223.19332941835,1.5,1.0,
2025-04-21 11:30:00,역추세 반등 (BB 하단),86891.3,86921.5300921306,1.0,1.0,
2025-04-21 11:45:00,역추세 반등 (BB 하단),86940.4,86861.43796815319,1.0,1.0,
2025-04-21 11:45:00,강력한 반전 (BB 찢고 복귀),86940.4,86861.43796815319,1.5,1.0,
