L_num,datetime,prev_L,curr_L,change_pct,pattern
5084,2024-07-30 15:00:00,66278.9,65522.0,-1.141992398787539,LL (Lower Low)
5085,2024-07-30 20:00:00,65522.0,65265.0,-0.3922346692713898,LL (Lower Low)
5086,2024-07-31 00:00:00,65265.0,65850.0,0.8963456676626063,HL (Higher Low)
5087,2024-07-31 04:45:00,65850.0,65477.0,-0.5664388762338648,LL (Lower Low)
5088,2024-07-31 10:30:00,65477.0,65901.3,0.648013806374762,HL (Higher Low)
5089,2024-07-31 14:15:00,65901.3,65940.0,0.058724182982728856,HL (Higher Low)
5090,2024-07-31 21:00:00,65940.0,64502.4,-2.1801637852593245,LL (Lower Low)
5091,2024-08-01 04:45:00,64502.4,63513.5,-1.5331212482016194,LL (Lower Low)
5092,2024-08-01 17:45:00,63513.5,62217.7,-2.040196178765149,LL (Lower Low)
5093,2024-08-02 02:30:00,62217.7,63650.0,2.3020780260279676,HL (Higher Low)
5094,2024-08-02 06:30:00,63650.0,63756.6,0.16747839748625068,HL (Higher Low)
5095,2024-08-02 15:15:00,63756.6,62410.0,-2.1120950615308822,LL (Lower Low)
5096,2024-08-03 01:00:00,62410.0,60465.0,-3.1164877423489825,LL (Lower Low)
5097,2024-08-03 09:00:00,60465.0,61418.8,1.577441495079803,HL (Higher Low)
5098,2024-08-03 21:00:00,61418.8,59822.0,-2.599855418861982,LL (Lower Low)
5099,2024-08-04 01:30:00,59822.0,60270.5,0.7497241817391596,HL (Higher Low)
5100,2024-08-04 04:45:00,60270.5,60508.7,0.3952182245045206,HL (Higher Low)
5101,2024-08-04 08:00:00,60508.7,60076.0,-0.7151037784649101,LL (Lower Low)
5102,2024-08-04 17:30:00,60076.0,57150.0,-4.870497369998002,LL (Lower Low)
5103,2024-08-05 01:00:00,57150.0,52157.6,-8.735608048993878,LL (Lower Low)
5104,2024-08-05 06:15:00,52157.6,48914.1,-6.218652698743807,LL (Lower Low)
5105,2024-08-05 12:45:00,48914.1,49521.1,1.240950973236756,HL (Higher Low)
5106,2024-08-05 19:15:00,49521.1,52521.1,6.058023751491789,HL (Higher Low)
5107,2024-08-05 23:45:00,52521.1,53846.6,2.523747598584188,HL (Higher Low)
5108,2024-08-06 04:45:00,53846.6,55221.1,2.5526217068487145,HL (Higher Low)
5109,2024-08-06 08:45:00,55221.1,54581.1,-1.1589772749909002,LL (Lower Low)
5110,2024-08-06 13:15:00,54581.1,54324.7,-0.469759678716628,LL (Lower Low)
5111,2024-08-07 00:15:00,54324.7,55518.4,2.1973430133990695,HL (Higher Low)
5112,2024-08-07 07:15:00,55518.4,56510.0,1.7860745266434164,HL (Higher Low)
5113,2024-08-07 14:30:00,56510.0,55664.2,-1.4967262431428117,LL (Lower Low)
5114,2024-08-07 22:15:00,55664.2,54517.7,-2.05967210523101,LL (Lower Low)
5115,2024-08-08 04:45:00,54517.7,56660.0,3.929549485763345,HL (Higher Low)
5116,2024-08-08 09:00:00,56660.0,56953.0,0.5171196611366043,HL (Higher Low)
5117,2024-08-08 13:45:00,56953.0,56622.0,-0.581180973785402,LL (Lower Low)
5118,2024-08-08 19:45:00,56622.0,59181.0,4.519444738794108,HL (Higher Low)
5119,2024-08-09 01:00:00,59181.0,60745.3,2.6432469880536034,HL (Higher Low)
5120,2024-08-09 05:00:00,60745.3,60544.2,-0.3310544190250206,LL (Lower Low)
5121,2024-08-09 10:15:00,60544.2,60129.2,-0.6854496384459619,LL (Lower Low)
5122,2024-08-09 14:30:00,60129.2,59488.0,-1.0663704157048441,LL (Lower Low)
5123,2024-08-09 21:15:00,59488.0,59891.0,0.6774475524475524,HL (Higher Low)
5124,2024-08-10 04:15:00,59891.0,60223.0,0.5543403850328096,HL (Higher Low)
5125,2024-08-10 14:00:00,60223.0,60365.0,0.23579031267123857,HL (Higher Low)
5126,2024-08-10 23:15:00,60365.0,60723.5,0.5938871862834424,HL (Higher Low)
5127,2024-08-11 04:45:00,60723.5,60843.9,0.19827579108582585,HL (Higher Low)
5128,2024-08-11 15:00:00,60843.9,59908.3,-1.5377055053998814,LL (Lower Low)
5129,2024-08-11 20:30:00,59908.3,58264.0,-2.7446948085657628,LL (Lower Low)
5130,2024-08-12 00:30:00,58264.0,58024.1,-0.41174653302210873,LL (Lower Low)
5131,2024-08-12 07:15:00,58024.1,57555.0,-0.8084571755529143,LL (Lower Low)
5132,2024-08-12 10:00:00,57555.0,58077.5,0.9078272956302668,HL (Higher Low)
5133,2024-08-12 14:00:00,58077.5,57736.0,-0.5880074038999612,LL (Lower Low)
5134,2024-08-12 18:45:00,57736.0,58396.2,1.1434806706387646,HL (Higher Low)
5135,2024-08-13 04:00:00,58396.2,58815.6,0.7181974169552153,HL (Higher Low)
5136,2024-08-13 10:15:00,58815.6,58380.0,-0.7406198355538302,LL (Lower Low)
5137,2024-08-13 19:15:00,58380.0,60208.2,3.131551901336069,HL (Higher Low)
5138,2024-08-13 23:45:00,60208.2,60357.4,0.2478067771499636,HL (Higher Low)
5139,2024-08-14 08:15:00,60357.4,60587.2,0.38073210575670197,HL (Higher Low)
5140,2024-08-14 14:00:00,60587.2,58769.0,-3.0009638999656647,LL (Lower Low)
5141,2024-08-14 16:45:00,58769.0,58519.9,-0.4238629209276975,LL (Lower Low)
5142,2024-08-14 22:00:00,58519.9,58399.1,-0.2064255065370975,LL (Lower Low)
5143,2024-08-15 02:00:00,58399.1,57905.3,-0.8455609761109258,LL (Lower Low)
5144,2024-08-15 07:30:00,57905.3,57690.0,-0.3718139790312854,LL (Lower Low)
5145,2024-08-15 20:45:00,57690.0,56052.1,-2.8391402322759602,LL (Lower Low)
5146,2024-08-16 01:15:00,56052.1,57071.7,1.81902194565413,HL (Higher Low)
5147,2024-08-16 12:30:00,57071.7,57472.7,0.7026249437111564,HL (Higher Low)
5148,2024-08-16 15:30:00,57472.7,57601.2,0.22358441486131675,HL (Higher Low)
5149,2024-08-16 23:00:00,57601.2,58671.2,1.8576001888849538,HL (Higher Low)
5150,2024-08-17 03:45:00,58671.2,58960.3,0.49274601508066285,HL (Higher Low)
5151,2024-08-17 07:00:00,58960.3,59017.7,0.09735364304454722,HL (Higher Low)
5152,2024-08-17 11:00:00,59017.7,59034.9,0.02914379923311882,HL (Higher Low)
5153,2024-08-17 18:30:00,59034.9,59222.5,0.31777812785318266,HL (Higher Low)
5154,2024-08-17 21:30:00,59222.5,59101.2,-0.2048208029043065,LL (Lower Low)
5155,2024-08-18 04:00:00,59101.2,59222.0,0.20439517302525656,HL (Higher Low)
5156,2024-08-18 14:30:00,59222.0,59633.0,0.6939988517780554,HL (Higher Low)
5157,2024-08-18 17:15:00,59633.0,59324.7,-0.516995623228754,LL (Lower Low)
5158,2024-08-19 00:15:00,59324.7,58140.7,-1.9957960175104132,LL (Lower Low)
5159,2024-08-19 05:30:00,58140.7,58322.2,0.3121737440381695,HL (Higher Low)
5160,2024-08-19 10:00:00,58322.2,57753.1,-0.9757862357729965,LL (Lower Low)
5161,2024-08-20 16:00:00,57753.1,58400.0,1.120113032893475,HL (Higher Low)
5162,2024-08-20 21:00:00,58400.0,58804.5,0.6926369863013698,HL (Higher Low)
5163,2024-08-21 01:15:00,58804.5,58728.4,-0.12941186473824035,LL (Lower Low)
5164,2024-08-21 09:30:00,58728.4,59050.4,0.548286689233829,HL (Higher Low)
5165,2024-08-21 13:30:00,59050.4,58805.0,-0.4155772018479154,LL (Lower Low)
5166,2024-08-22 02:45:00,58805.0,59623.9,1.3925686591276278,HL (Higher Low)
5167,2024-08-22 15:45:00,59623.9,60066.5,0.7423197744528596,HL (Higher Low)
5168,2024-08-22 23:00:00,60066.5,60262.4,0.326138529796145,HL (Higher Low)
5169,2024-08-23 11:45:00,60262.4,60661.1,0.6616065739167326,HL (Higher Low)
5170,2024-08-23 14:45:00,60661.1,60761.1,0.16485029120803943,HL (Higher Low)
5171,2024-08-24 01:30:00,60761.1,63596.8,4.666966200414417,HL (Higher Low)
5172,2024-08-24 11:45:00,63596.8,63818.1,0.3479734829425311,HL (Higher Low)
5173,2024-08-24 16:00:00,63818.1,63818.0,-0.00015669535758436058,LL (Lower Low)
5174,2024-08-24 21:45:00,63818.0,63520.0,-0.4669528973017017,LL (Lower Low)
5175,2024-08-25 07:45:00,63520.0,63750.0,0.3620906801007557,HL (Higher Low)
5176,2024-08-25 16:30:00,63750.0,63963.2,0.33443137254901506,HL (Higher Low)
5177,2024-08-26 02:15:00,63963.2,63729.4,-0.36552267553842777,LL (Lower Low)
5178,2024-08-26 09:30:00,63729.4,63177.0,-0.8667898960291505,LL (Lower Low)
5179,2024-08-26 15:15:00,63177.0,63034.8,-0.2250819127213972,LL (Lower Low)
5180,2024-08-26 18:00:00,63034.8,63150.0,0.18275619181784836,HL (Higher Low)
5181,2024-08-27 00:45:00,63150.0,62620.0,-0.8392715756136183,LL (Lower Low)
5182,2024-08-27 15:30:00,62620.0,61410.0,-1.932290003193868,LL (Lower Low)
5183,2024-08-27 22:15:00,61410.0,57869.5,-5.765347663247028,LL (Lower Low)
5184,2024-08-28 01:30:00,57869.5,58868.8,1.7268163713182298,HL (Higher Low)
5185,2024-08-28 07:45:00,58868.8,58445.9,-0.7183771369554015,LL (Lower Low)
5186,2024-08-28 16:15:00,58445.9,57800.0,-1.1051245681904143,LL (Lower Low)
5187,2024-08-29 01:45:00,57800.0,58833.3,1.7877162629757835,HL (Higher Low)
5188,2024-08-29 18:45:00,58833.3,58868.0,0.05898020338821226,HL (Higher Low)
5189,2024-08-29 22:00:00,58868.0,58618.2,-0.4243391995651337,LL (Lower Low)
5190,2024-08-30 05:15:00,58618.2,58643.0,0.042307679184968,HL (Higher Low)
5191,2024-08-30 16:15:00,58643.0,57665.7,-1.6665245638865729,LL (Lower Low)
5192,2024-08-31 03:00:00,57665.7,59101.8,2.4903885672072064,HL (Higher Low)
5193,2024-08-31 09:15:00,59101.8,58801.7,-0.5077679529219175,LL (Lower Low)
5194,2024-08-31 14:00:00,58801.7,58855.7,0.09183407962694956,HL (Higher Low)
5195,2024-08-31 17:45:00,58855.7,58705.9,-0.2545208025730654,LL (Lower Low)
5196,2024-09-01 02:15:00,58705.9,58227.6,-0.8147392340463274,LL (Lower Low)
5197,2024-09-01 05:30:00,58227.6,57719.8,-0.8720950202309483,LL (Lower Low)
5198,2024-09-01 14:00:00,57719.8,56913.4,-1.3970942380257751,LL (Lower Low)
5199,2024-09-02 00:45:00,56913.4,57072.2,0.27902040644206044,HL (Higher Low)
5200,2024-09-02 07:30:00,57072.2,57322.1,0.4378664218305961,HL (Higher Low)
5201,2024-09-02 14:00:00,57322.1,58062.9,1.2923462329537874,HL (Higher Low)
5202,2024-09-02 17:15:00,58062.9,58271.2,0.3587488740658762,HL (Higher Low)
5203,2024-09-03 08:30:00,58271.2,58680.1,0.7017188594022459,HL (Higher Low)
5204,2024-09-03 14:45:00,58680.1,57540.0,-1.9429073910916965,LL (Lower Low)
5205,2024-09-03 18:00:00,57540.0,57550.0,0.01737921445950643,HL (Higher Low)
5206,2024-09-04 01:00:00,57550.0,55501.0,-3.5603822762814943,LL (Lower Low)
5207,2024-09-04 05:45:00,55501.0,56130.0,1.1333129132808417,HL (Higher Low)
5208,2024-09-04 10:15:00,56130.0,56424.0,0.523784072688402,HL (Higher Low)
5209,2024-09-04 14:00:00,56424.0,56130.0,-0.5210548702679711,LL (Lower Low)
5210,2024-09-04 18:30:00,56130.0,57594.2,2.608587208266519,HL (Higher Low)
5211,2024-09-05 03:30:00,57594.2,56886.0,-1.2296377065746154,LL (Lower Low)
5212,2024-09-05 06:15:00,56886.0,56491.0,-0.6943711985374257,LL (Lower Low)
5213,2024-09-05 12:15:00,56491.0,56294.3,-0.34819705793842753,LL (Lower Low)
5214,2024-09-05 15:30:00,56294.3,55761.7,-0.9460993386541902,LL (Lower Low)
5215,2024-09-05 21:30:00,55761.7,55509.8,-0.45174375960559704,LL (Lower Low)
5216,2024-09-06 07:30:00,55509.8,55205.0,-0.549092232362579,LL (Lower Low)
5217,2024-09-06 21:00:00,55205.0,52500.2,-4.899556199619605,LL (Lower Low)
5218,2024-09-07 09:15:00,52500.2,54141.0,3.125321427346949,HL (Higher Low)
5219,2024-09-07 17:45:00,54141.0,53970.3,-0.3152878594780242,LL (Lower Low)
5220,2024-09-07 23:00:00,53970.3,53782.5,-0.3479691608162321,LL (Lower Low)
5221,2024-09-08 06:30:00,53782.5,54233.7,0.8389345976851151,HL (Higher Low)
5222,2024-09-08 16:00:00,54233.7,53607.5,-1.154632636165331,LL (Lower Low)
5223,2024-09-08 20:30:00,53607.5,54159.9,1.0304528284288608,HL (Higher Low)
5224,2024-09-09 05:45:00,54159.9,54560.3,0.7392923546756944,HL (Higher Low)
5225,2024-09-09 14:30:00,54560.3,54760.0,0.3660170490264846,HL (Higher Low)
5226,2024-09-10 00:15:00,54760.0,56600.2,3.3604821037253414,HL (Higher Low)
5227,2024-09-10 04:30:00,56600.2,56350.0,-0.44204790795791726,LL (Lower Low)
5228,2024-09-10 14:15:00,56350.0,56485.1,0.2397515527950285,HL (Higher Low)
5229,2024-09-11 05:15:00,56485.1,56037.8,-0.7918902507032751,LL (Lower Low)
5230,2024-09-11 14:45:00,56037.8,55530.1,-0.9059955958299655,LL (Lower Low)
5231,2024-09-11 22:15:00,55530.1,57182.5,2.975683458160532,HL (Higher Low)
5232,2024-09-12 06:30:00,57182.5,57801.2,1.08197438027368,HL (Higher Low)
5233,2024-09-12 13:45:00,57801.2,57306.6,-0.8556915773374923,LL (Lower Low)
5234,2024-09-12 21:30:00,57306.6,57645.6,0.5915548994356671,HL (Higher Low)
5235,2024-09-13 01:00:00,57645.6,57835.7,0.3297736514148496,HL (Higher Low)
5236,2024-09-13 06:45:00,57835.7,57700.7,-0.23341984276147779,LL (Lower Low)
5237,2024-09-13 12:15:00,57700.7,57579.0,-0.21091598542131565,LL (Lower Low)
5238,2024-09-14 06:30:00,57579.0,59851.2,3.9462303964987187,HL (Higher Low)
5239,2024-09-14 11:45:00,59851.2,59560.0,-0.48653995241531844,LL (Lower Low)
5240,2024-09-14 18:00:00,59560.0,59357.7,-0.33965748824715064,LL (Lower Low)
5241,2024-09-15 04:15:00,59357.7,60018.9,1.1139245624409375,HL (Higher Low)
5242,2024-09-15 10:30:00,60018.9,59832.0,-0.3114019083988568,LL (Lower Low)
5243,2024-09-15 14:15:00,59832.0,59845.6,0.02273031153897337,HL (Higher Low)
5244,2024-09-15 17:00:00,59845.6,59677.6,-0.28072239228949164,LL (Lower Low)
5245,2024-09-16 02:45:00,59677.6,58065.0,-2.7021864150032817,LL (Lower Low)
5246,2024-09-16 17:00:00,58065.0,57450.0,-1.0591578403513304,LL (Lower Low)
5247,2024-09-16 21:00:00,57450.0,57569.5,0.2080069625761532,HL (Higher Low)
5248,2024-09-17 00:45:00,57569.5,57568.0,-0.0026055463396416506,LL (Lower Low)
5249,2024-09-17 13:45:00,57568.0,58838.5,2.206955252918288,HL (Higher Low)
5250,2024-09-17 19:45:00,58838.5,59531.2,1.1772903795983871,HL (Higher Low)
5251,2024-09-18 00:30:00,59531.2,59835.0,0.5103206385895177,HL (Higher Low)
5252,2024-09-18 10:15:00,59835.0,59353.1,-0.8053814656973367,LL (Lower Low)
5253,2024-09-18 16:00:00,59353.1,59126.2,-0.38228837246917424,LL (Lower Low)
5254,2024-09-18 20:00:00,59126.2,59447.4,0.5432447882664613,HL (Higher Low)
5255,2024-09-19 06:00:00,59447.4,61782.2,3.92750566046622,HL (Higher Low)
5256,2024-09-19 22:15:00,61782.2,62620.0,1.3560540090835274,HL (Higher Low)
5257,2024-09-20 01:00:00,62620.0,62562.5,-0.09182369849888214,LL (Lower Low)
5258,2024-09-20 08:30:00,62562.5,63076.1,0.8209390609390586,HL (Higher Low)
5259,2024-09-20 14:00:00,63076.1,62550.0,-0.8340718592303559,LL (Lower Low)
5260,2024-09-20 18:00:00,62550.0,62310.0,-0.38369304556354916,LL (Lower Low)
5261,2024-09-21 01:15:00,62310.0,62733.1,0.6790242336703556,HL (Higher Low)
5262,2024-09-21 05:00:00,62733.1,62712.8,-0.032359312707319794,LL (Lower Low)
5263,2024-09-21 10:45:00,62712.8,62935.6,0.3552703754257434,HL (Higher Low)
5264,2024-09-21 21:45:00,62935.6,63014.5,0.12536624740210858,HL (Higher Low)
5265,2024-09-22 02:15:00,63014.5,62801.0,-0.3388109086004015,LL (Lower Low)
5266,2024-09-22 06:30:00,62801.0,62757.7,-0.06894794668875162,LL (Lower Low)
5267,2024-09-22 11:15:00,62757.7,62525.0,-0.37079115391417644,LL (Lower Low)
5268,2024-09-22 14:00:00,62525.0,62434.1,-0.1453818472610979,LL (Lower Low)
5269,2024-09-22 22:00:00,62434.1,62350.0,-0.13470202982024013,LL (Lower Low)
5270,2024-09-23 08:15:00,62350.0,63230.0,1.4113873295910184,HL (Higher Low)
5271,2024-09-23 13:45:00,63230.0,63035.6,-0.3074489957298774,LL (Lower Low)
5272,2024-09-23 21:15:00,63035.6,63060.0,0.03870828547678051,HL (Higher Low)
5273,2024-09-24 02:00:00,63060.0,62634.0,-0.6755470980019029,LL (Lower Low)
5274,2024-09-24 11:00:00,62634.0,63335.4,1.1198390650445467,HL (Higher Low)
5275,2024-09-24 14:30:00,63335.4,62666.0,-1.056912879684981,LL (Lower Low)
5276,2024-09-25 00:45:00,62666.0,63957.8,2.061404908562862,HL (Higher Low)
5277,2024-09-25 07:15:00,63957.8,63557.4,-0.6260377936702035,LL (Lower Low)
5278,2024-09-25 10:00:00,63557.4,63377.4,-0.2832085642269822,LL (Lower Low)
5279,2024-09-25 13:30:00,63377.4,63245.7,-0.20780278143313602,LL (Lower Low)
5280,2024-09-25 17:45:00,63245.7,62957.6,-0.4555250396469619,LL (Lower Low)
5281,2024-09-26 01:30:00,62957.6,62650.0,-0.4885827922284181,LL (Lower Low)
5282,2024-09-26 09:00:00,62650.0,63552.8,1.4410215482841227,HL (Higher Low)
5283,2024-09-26 13:30:00,63552.8,64131.0,0.9097946903991596,HL (Higher Low)
5284,2024-09-26 21:00:00,64131.0,64588.0,0.7126038889148774,HL (Higher Low)
5285,2024-09-27 03:00:00,64588.0,64789.0,0.3112033195020747,HL (Higher Low)
5286,2024-09-27 12:15:00,64789.0,65284.0,0.7640185834015033,HL (Higher Low)
5287,2024-09-27 18:30:00,65284.0,65483.6,0.30574106978738824,HL (Higher Low)
5288,2024-09-27 23:30:00,65483.6,65648.6,0.2519714859903965,HL (Higher Low)
5289,2024-09-28 09:00:00,65648.6,65423.7,-0.3425815630493395,LL (Lower Low)
5290,2024-09-28 13:15:00,65423.7,65394.5,-0.04463214400897089,LL (Lower Low)
5291,2024-09-28 16:45:00,65394.5,65466.1,0.10948933014244096,HL (Higher Low)
5292,2024-09-28 21:15:00,65466.1,65310.0,-0.23844401911828952,LL (Lower Low)
5293,2024-09-29 07:45:00,65310.0,65370.5,0.09263512478946563,HL (Higher Low)
5294,2024-09-30 03:00:00,65370.5,64170.0,-1.8364552818167217,LL (Lower Low)
5295,2024-09-30 10:00:00,64170.0,63225.1,-1.4724949353280372,LL (Lower Low)
5296,2024-09-30 18:30:00,63225.1,63018.4,-0.3269271222979436,LL (Lower Low)
5297,2024-09-30 23:30:00,63018.4,62800.0,-0.34656544755182844,LL (Lower Low)
5298,2024-10-01 17:15:00,62800.0,61021.4,-2.832165605095539,LL (Lower Low)
5299,2024-10-01 20:30:00,61021.4,60118.9,-1.4789893381666104,LL (Lower Low)
5300,2024-10-02 05:45:00,60118.9,61327.0,2.0095178055486684,HL (Higher Low)
5301,2024-10-02 13:30:00,61327.0,60502.8,-1.3439431245617706,LL (Lower Low)
5302,2024-10-02 19:45:00,60502.8,59952.9,-0.9088835558023786,LL (Lower Low)
5303,2024-10-03 09:00:00,59952.9,60092.0,0.23201546547372778,HL (Higher Low)
5304,2024-10-03 13:15:00,60092.0,59840.2,-0.41902416295014794,LL (Lower Low)
5305,2024-10-03 17:00:00,59840.2,59893.1,0.08840211095551395,HL (Higher Low)
5306,2024-10-04 00:45:00,59893.1,60414.0,0.8697162110493553,HL (Higher Low)
5307,2024-10-04 14:30:00,60414.0,60753.9,0.5626179362399468,HL (Higher Low)
5308,2024-10-04 23:30:00,60753.9,61948.0,1.9654705294639498,HL (Higher Low)
5309,2024-10-05 03:00:00,61948.0,61650.0,-0.4810486214244205,LL (Lower Low)
5310,2024-10-05 21:00:00,61650.0,61677.5,0.0446066504460665,HL (Higher Low)
5311,2024-10-06 04:30:00,61677.5,61791.3,0.18450812695067553,HL (Higher Low)
5312,2024-10-06 21:45:00,61791.3,62253.8,0.7484872465864936,HL (Higher Low)
5313,2024-10-07 06:00:00,62253.8,63260.7,1.617411306619024,HL (Higher Low)
5314,2024-10-07 11:00:00,63260.7,62633.0,-0.9922432094491479,LL (Lower Low)
5315,2024-10-07 18:45:00,62633.0,62688.0,0.08781313365158941,HL (Higher Low)
5316,2024-10-07 23:00:00,62688.0,62055.0,-1.0097626339969372,LL (Lower Low)
5317,2024-10-08 07:15:00,62055.0,61944.2,-0.1785512851502746,LL (Lower Low)
5318,2024-10-08 15:30:00,61944.2,61803.4,-0.22730134540440533,LL (Lower Low)
5319,2024-10-08 19:15:00,61803.4,61836.0,0.052747907073071296,HL (Higher Low)
5320,2024-10-09 00:30:00,61836.0,61952.7,0.18872501455462365,HL (Higher Low)
5321,2024-10-09 08:30:00,61952.7,62020.6,0.10959974302976538,HL (Higher Low)
5322,2024-10-09 14:45:00,62020.6,61620.0,-0.6459144219823713,LL (Lower Low)
5323,2024-10-09 20:45:00,61620.0,60266.0,-2.1973385264524503,LL (Lower Low)
5324,2024-10-10 00:15:00,60266.0,60339.0,0.12112965851392161,HL (Higher Low)
5325,2024-10-10 09:15:00,60339.0,60591.0,0.41764033212350227,HL (Higher Low)
5326,2024-10-10 18:00:00,60591.0,58900.0,-2.7908435246158674,LL (Lower Low)
5327,2024-10-11 01:30:00,58900.0,60064.4,1.976910016977931,HL (Higher Low)
5328,2024-10-11 22:30:00,60064.4,62306.4,3.732660277968314,HL (Higher Low)
5329,2024-10-12 03:15:00,62306.4,62460.5,0.24732611738119767,HL (Higher Low)
5330,2024-10-12 19:15:00,62460.5,62881.7,0.6743461867900467,HL (Higher Low)
5331,2024-10-13 03:15:00,62881.7,62607.0,-0.4368520571167718,LL (Lower Low)
5332,2024-10-13 07:45:00,62607.0,62686.0,0.12618397303815868,HL (Higher Low)
5333,2024-10-13 11:45:00,62686.0,62488.0,-0.315860000638101,LL (Lower Low)
5334,2024-10-13 15:30:00,62488.0,62012.1,-0.7615862245551169,LL (Lower Low)
5335,2024-10-14 00:45:00,62012.1,62422.5,0.66180632489466,HL (Higher Low)
5336,2024-10-14 13:15:00,62422.5,64611.5,3.5067483679762907,HL (Higher Low)
5337,2024-10-14 17:15:00,64611.5,65543.9,1.4430867570014536,HL (Higher Low)
5338,2024-10-14 21:30:00,65543.9,65650.0,0.16187623867363068,HL (Higher Low)
5339,2024-10-15 05:30:00,65650.0,65210.2,-0.6699162223914743,LL (Lower Low)
5340,2024-10-15 11:45:00,65210.2,65254.0,0.06716740632600868,HL (Higher Low)
5341,2024-10-15 15:00:00,65254.0,64762.1,-0.7538235203972192,LL (Lower Low)
5342,2024-10-15 21:15:00,64762.1,66100.6,2.0667952398084792,HL (Higher Low)
5343,2024-10-16 07:15:00,66100.6,66750.0,0.9824419142942638,HL (Higher Low)
5344,2024-10-16 13:30:00,66750.0,67085.3,0.5023220973782815,HL (Higher Low)
5345,2024-10-16 21:45:00,67085.3,67461.7,0.5610767187446343,HL (Higher Low)
5346,2024-10-17 01:30:00,67461.7,67357.0,-0.15519917227107694,LL (Lower Low)
5347,2024-10-17 07:00:00,67357.0,67050.0,-0.4557803940199237,LL (Lower Low)
5348,2024-10-17 13:30:00,67050.0,66650.1,-0.5964205816554723,LL (Lower Low)
5349,2024-10-17 18:15:00,66650.1,66675.7,0.03840954477186271,HL (Higher Low)
5350,2024-10-18 00:45:00,66675.7,67157.0,0.721852189028391,HL (Higher Low)
5351,2024-10-18 12:45:00,67157.0,67621.6,0.6918117247643668,HL (Higher Low)
5352,2024-10-18 21:45:00,67621.6,68100.0,0.7074662533864833,HL (Higher Low)
5353,2024-10-19 07:15:00,68100.0,68272.4,0.2531571218795803,HL (Higher Low)
5354,2024-10-19 11:30:00,68272.4,68051.9,-0.3229709223639421,LL (Lower Low)
5355,2024-10-19 17:00:00,68051.9,67980.0,-0.10565465475614082,LL (Lower Low)
5356,2024-10-20 03:00:00,67980.0,68074.9,0.13959988231832035,HL (Higher Low)
5357,2024-10-20 13:15:00,68074.9,68177.5,0.15071634332184966,HL (Higher Low)
5358,2024-10-21 03:00:00,68177.5,68600.0,0.6197059147079316,HL (Higher Low)
5359,2024-10-21 09:30:00,68600.0,68122.1,-0.6966472303206912,LL (Lower Low)
5360,2024-10-21 15:00:00,68122.1,66853.3,-1.8625380016176876,LL (Lower Low)
5361,2024-10-22 00:30:00,66853.3,66560.9,-0.4373755670999169,LL (Lower Low)
5362,2024-10-22 09:30:00,66560.9,66732.6,0.2579592523538769,HL (Higher Low)
5363,2024-10-22 13:45:00,66732.6,66613.1,-0.17907289690496098,LL (Lower Low)
5364,2024-10-22 16:45:00,66613.1,66907.0,0.44120450782202625,HL (Higher Low)
5365,2024-10-23 03:15:00,66907.0,66850.5,-0.08444557370678703,LL (Lower Low)
5366,2024-10-23 09:15:00,66850.5,66162.8,-1.0287133230117906,LL (Lower Low)
5367,2024-10-23 12:30:00,66162.8,66060.1,-0.15522317677002345,LL (Lower Low)
5368,2024-10-23 18:15:00,66060.1,65240.2,-1.2411425353579675,LL (Lower Low)
5369,2024-10-24 09:00:00,65240.2,66721.5,2.2705325857370195,HL (Higher Low)
5370,2024-10-24 16:15:00,66721.5,67331.4,0.9140981542681057,HL (Higher Low)
5371,2024-10-25 07:30:00,67331.4,67215.1,-0.17272773178634096,LL (Lower Low)
5372,2024-10-25 18:00:00,67215.1,65950.0,-1.8821663584522017,LL (Lower Low)
5373,2024-10-25 23:15:00,65950.0,65524.5,-0.645185746777862,LL (Lower Low)
5374,2024-10-26 08:00:00,65524.5,66974.7,2.2132179566421675,HL (Higher Low)
5375,2024-10-26 14:45:00,66974.7,66701.5,-0.4079152276904519,LL (Lower Low)
5376,2024-10-27 01:15:00,66701.5,66905.2,0.30539043349849265,HL (Higher Low)
5377,2024-10-27 11:00:00,66905.2,67012.1,0.15977831319539995,HL (Higher Low)
5378,2024-10-27 18:45:00,67012.1,67500.6,0.7289728272953689,HL (Higher Low)
5379,2024-10-28 05:30:00,67500.6,67571.4,0.10488795655148007,HL (Higher Low)
5380,2024-10-28 15:30:00,67571.4,68365.2,1.174757367762105,HL (Higher Low)
5381,2024-10-29 07:45:00,68365.2,70827.8,3.6021250577779425,HL (Higher Low)
5382,2024-10-29 13:30:00,70827.8,70923.4,0.1349752498312686,HL (Higher Low)
5383,2024-10-29 20:30:00,70923.4,71887.1,1.3587899057292963,HL (Higher Low)
5384,2024-10-30 01:00:00,71887.1,72028.6,0.1968364282326036,HL (Higher Low)
5385,2024-10-30 07:45:00,72028.6,72114.4,0.11911934981380778,HL (Higher Low)
5386,2024-10-30 13:45:00,72114.4,71455.1,-0.9142418157815755,LL (Lower Low)
5387,2024-10-30 20:00:00,71455.1,71644.1,0.2645017640448337,HL (Higher Low)
5388,2024-10-31 01:30:00,71644.1,72056.5,0.5756231148133539,HL (Higher Low)
5389,2024-10-31 06:45:00,72056.5,72150.0,0.12975928611575638,HL (Higher Low)
5390,2024-10-31 20:45:00,72150.0,69719.3,-3.368953568953565,LL (Lower Low)
5391,2024-11-01 02:00:00,69719.3,68855.0,-1.2396854242655948,LL (Lower Low)
