lh_num,lh_time,lh_price,lh_pct,bb_position,bb_squeeze,bb_width,trend_1h,trend_4h,short_score,long_score,short_ratio,long_ratio,judgment,result,max_gain,max_drop
1573,2022-10-27 05:30:00,20861.5,-0.1889861729103881,above_upper,tight,0.8905777446227238,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.05991898952616426,-2.135512786712368
1574,2022-10-27 12:30:00,20822.5,-0.1869472473216227,above_upper,tight,1.220108569757242,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.4562372433665529,-3.268099411694081
1575,2022-10-27 19:15:00,20665.0,-0.7563933245287591,above_upper,tight,0.6403533814388481,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.014517299782235149,-2.99056375514154
1576,2022-10-28 06:00:00,20295.0,-1.79046697314299,upper_half,tight,0.46182539470067546,sideways,downtrend,75,0,100.0,0.0,강력 숏,rise,2.1828036462182787,-1.6358709041635833
1577,2022-10-28 20:30:00,20723.5,-0.06991995370816406,upper_half,tight,1.2522561777247945,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,1.1894708905348939,-0.8323883513885244
1578,2022-10-29 16:00:00,20968.0,-0.6255924170616156,above_upper,tight,1.4320292041244067,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.014307516215184002,-1.318676077832892
1579,2022-10-29 21:00:00,20895.0,-0.34814956123616625,upper_half,tight,0.5162084044746261,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.11964584828907388,-1.2706389088298686
1580,2022-10-30 20:15:00,20724.5,-0.9345124282982842,above_upper,tight,0.5686871584994662,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.038601655045955585,-1.481338512388719
1581,2022-10-31 05:00:00,20578.5,-0.7044802045887755,upper_half,tight,0.869829637505965,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,1.2318682119688118,-1.7323906018417268
1582,2022-11-01 02:45:00,20579.0,-1.2144777265745033,above_upper,tight,0.6358319555698799,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.5345254871470972,-1.2682832013217404
1583,2022-11-01 19:00:00,20489.0,-0.9666972787471639,above_upper,tight,0.39734011986964424,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.29772072819562734,-0.6832934745473196
1584,2022-11-02 09:00:00,20525.0,-0.12165450121655041,upper_half,tight,0.7618038279292613,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,1.2862362971985286,-2.3069427527405595
1585,2022-11-03 04:15:00,20382.0,-1.9577661263168067,upper_half,tight,1.4275282602585688,uptrend,uptrend,55,25,68.75,31.25,숏 유리,sideways,-0.01962515945441723,-1.807967814738498
1586,2022-11-03 10:00:00,20326.0,-0.2747522323618856,upper_half,tight,0.553007900246292,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.04181836072025824,-1.5374397323624889
1587,2022-11-05 11:15:00,21414.0,-0.2608290638099642,upper_half,tight,0.9289023265140491,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,-0.018679368637342098,-0.9596525637433406
1588,2022-11-05 15:30:00,21346.0,-0.31754926683478235,upper_half,tight,0.8942223589702526,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.12414503888316109,-0.831537524594772
1589,2022-11-06 00:30:00,21345.0,-0.12867001988536853,upper_half,tight,0.4740183850411537,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.0,-0.9814944951979432
1590,2022-11-06 08:45:00,21300.5,-0.20847973764347438,above_upper,tight,0.6163953325013162,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.0680735194009574,-0.7605455271002981
1591,2022-11-06 15:00:00,21278.0,-0.1056313232083772,above_upper,tight,0.3773257175283157,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.014099069461415148,-2.180656076698939
1592,2022-11-07 02:00:00,21062.5,-1.0127831563116807,upper_half,normal,2.097138586533424,uptrend,downtrend,70,10,87.5,12.5,강력 숏,drop,-0.023738872403555877,-2.338278931750737
1593,2022-11-07 10:15:00,20799.0,-1.2510385756676512,upper_half,tight,1.5868103769418107,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.38463387662868165,-2.0866387807106146
1594,2022-11-07 13:00:00,20794.0,-0.02403961728929538,above_upper,tight,0.6303238919398663,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,0.4087717610849362,-2.0630951235933392
1595,2022-11-07 16:00:00,20793.0,-0.004809079542178463,above_upper,tight,0.532760894545265,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,0.4136007310152401,-6.093396816236229
1596,2022-11-08 02:15:00,20669.0,-1.0057952967096107,upper_half,tight,1.325848179815827,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.07741061493057311,-6.621026658280515
1597,2022-11-08 07:30:00,19841.5,-4.003580240940541,lower_half,wide,6.070560558594253,sideways,downtrend,60,0,100.0,0.0,강력 숏,drop,4.185671446211225,-15.328982183806673
1598,2022-11-08 22:00:00,18728.0,-9.404024767801856,upper_half,wide,11.753152859963963,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,drop,-0.20557454079452864,-7.972020504058097
1599,2022-11-09 05:45:00,18499.5,-1.2200982486117007,upper_half,normal,2.4129023009659445,uptrend,downtrend,70,10,87.5,12.5,강력 숏,drop,-0.2702775750695996,-11.348955377172354
1600,2022-11-09 12:45:00,18048.5,-2.437903727127755,upper_half,wide,5.053186718552619,uptrend,downtrend,70,10,87.5,12.5,강력 숏,drop,-1.238330055129233,-14.339141756932705
1601,2022-11-10 08:45:00,16943.0,-6.125162755907699,above_upper,normal,3.8606900456747293,uptrend,uptrend,60,25,70.58823529411765,29.411764705882355,강력 숏,drop,7.365873812193824,-4.140352948120163
1602,2022-11-11 08:45:00,17532.0,-3.622670551371554,above_upper,normal,2.6413731327765033,uptrend,sideways,60,10,85.71428571428571,14.285714285714285,강력 숏,drop,-0.017111567419580975,-6.970111795573808
1603,2022-11-11 13:15:00,17529.0,-0.017111567419580975,above_upper,tight,1.1185373167994852,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.4221575674596356,-6.9541901990986315
1604,2022-11-11 18:00:00,17036.5,-2.8096297564036754,upper_half,wide,6.031175731053223,uptrend,downtrend,70,10,87.5,12.5,강력 숏,drop,0.5693657734863411,-2.8556334927948845
1605,2022-11-12 10:15:00,16960.0,-1.0126360638515242,above_upper,tight,1.3969347532367016,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.17393867924528905,-1.3207547169811318
1606,2022-11-13 03:00:00,16943.5,-0.27075546661172734,above_upper,tight,0.7169795366239339,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.16820609673325881,-3.0896804084162066
1607,2022-11-13 11:30:00,16729.0,-1.2659722017292818,upper_half,normal,2.140113307637083,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,-0.08966465419332215,-3.894434813796399
1608,2022-11-13 20:00:00,16581.0,-0.8846912547073926,upper_half,tight,0.6258346169228011,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,2.1410047644894847,-4.695132983535377
1609,2022-11-14 18:15:00,16666.0,-3.1778307093475844,upper_half,normal,3.233858132285909,sideways,sideways,50,0,100.0,0.0,강력 숏,drop,1.2240489619584682,-2.9821192847713895
1610,2022-11-16 02:30:00,17011.0,-0.8682983682983703,above_upper,tight,1.079284117528486,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.279231085768028,-3.5506437011345593
1611,2022-11-16 17:30:00,16634.5,-2.2132737640350397,above_upper,tight,1.2007299536259988,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.7424328954882986,-1.4097207610688667
1612,2022-11-17 08:00:00,16631.5,-0.7548633488483114,above_upper,tight,0.9474889440183814,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.6493701710609479,-1.301746685506422
1613,2022-11-17 11:45:00,16606.0,-0.15332351261161392,above_upper,tight,0.6279821891694113,sideways,sideways,65,0,100.0,0.0,강력 숏,rise,2.131759604962058,-1.150186679513432
1614,2022-11-18 10:30:00,16848.0,-0.8766252868153246,above_upper,tight,0.6651467549786207,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.21070750237417446,-1.8192070275403593
1615,2022-11-18 13:15:00,16812.5,-0.21070750237417446,above_upper,tight,0.5311288147082812,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.02676579925650069,-1.6118959107806696
1616,2022-11-18 20:00:00,16683.0,-0.7702602230483246,upper_half,tight,1.120820192484074,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.2097944014865405,-0.7912245998921041
1617,2022-11-19 08:45:00,16655.0,-0.3768393348486665,above_upper,tight,0.45101344044533925,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.1501050735514875,-0.3212248574001819
1618,2022-11-19 15:00:00,16664.0,-0.09592326139088447,above_upper,tight,0.21822652413873295,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.8101296207393194,-0.3750600096015355
1619,2022-11-20 07:45:00,16730.5,-0.4077623668075514,above_upper,tight,0.30256761108440533,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.06574818445354014,-1.6765787035653457
1620,2022-11-20 15:15:00,16619.0,-0.666447506051826,above_upper,tight,0.6962881487535194,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,-0.08724953366628929,-4.3985799386244695
1621,2022-11-20 19:45:00,16604.5,-0.08724953366628929,above_upper,tight,0.28635022564701584,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,drop,1.111144569243283,-4.31509530548948
1622,2022-11-21 09:45:00,16231.0,-3.323604741199593,upper_half,tight,1.9459225245612468,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,0.33885774135913316,-4.873390425728541
1623,2022-11-22 15:45:00,16296.0,-0.024539877300611135,upper_half,normal,4.629384574382641,sideways,sideways,50,0,100.0,0.0,강력 숏,sideways,1.7304860088365182,-1.546391752577314
1624,2022-11-22 19:15:00,16237.0,-0.362052037309768,above_upper,tight,0.9861607067316573,sideways,sideways,65,0,100.0,0.0,강력 숏,rise,2.485064975056961,-0.9176572026852292
1625,2022-11-24 16:15:00,16664.0,-0.8685306365258771,above_upper,tight,0.7623674417274846,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.04200672107537162,-1.8813010081613069
1626,2022-11-24 22:45:00,16636.5,-0.1650264042246774,above_upper,tight,0.33050749815995634,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.14426111261383046,-1.7882367084422812
1627,2022-11-25 11:15:00,16594.5,-0.25245694707420885,above_upper,tight,0.7481107545762872,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.31034378860466116,-0.967187923709667
1628,2022-11-26 05:30:00,16640.0,-0.2697033263410198,upper_half,tight,0.4413268052449199,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.21334134615385025,-0.9795673076923084
1629,2022-11-26 10:15:00,16620.0,-0.12019230769231282,upper_half,tight,0.5505812162856084,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.33393501805054626,-1.4651022864019203
1630,2022-11-26 21:15:00,16535.5,-0.8395550358310078,above_upper,tight,0.46554942942548233,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.3205225121707844,-0.9615675365123533
1631,2022-11-27 10:30:00,16583.0,-0.0331554992916816,above_upper,tight,0.4258304338489387,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.018090815895799306,-0.9919797382861972
1632,2022-11-27 15:45:00,16574.0,-0.054272447687386816,above_upper,tight,0.2382485667991357,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,0.03620127911185822,-3.149511282731987
1633,2022-11-28 04:15:00,16237.0,-2.068757539203858,lower_half,normal,3.356137159272077,uptrend,downtrend,60,10,85.71428571428571,14.285714285714285,강력 숏,sideways,0.8807045636509248,-1.5520108394407872
1634,2022-11-28 20:45:00,16265.0,-0.7020757020756996,upper_half,tight,1.3952881032581237,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,1.7337841992007386,-1.0359667998770417
1635,2022-11-29 20:00:00,16516.0,-0.18734513809149922,above_upper,tight,0.7020412058269332,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,rise,3.6873334947929326,-0.6115282150641832
1636,2022-11-30 08:15:00,16924.5,-1.170802919708025,above_upper,tight,0.44532764574152134,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.2851192058849659,-1.2792106118349134
1637,2022-12-01 08:45:00,17124.0,-0.8453966415749803,upper_half,tight,0.6074148955760977,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,1.5533753795841987,-1.6000934361130592
1638,2022-12-02 01:00:00,17041.5,-2.0040253018976384,above_upper,tight,0.7666708597868409,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.3432796408766814,-1.5990376433999365
1639,2022-12-03 09:45:00,16977.0,-1.0087463556851306,upper_half,tight,0.5837631022655676,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.01767096660187928,-0.718619308476176
1640,2022-12-04 08:15:00,17039.0,-0.1640592957168785,upper_half,tight,0.5725115011267098,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.6309055695756793,-0.8099066846645964
1641,2022-12-05 08:30:00,17369.5,-0.3213681099538013,upper_half,tight,1.134298704651364,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.03166469961713991,-2.893002101384612
1642,2022-12-05 18:15:00,17137.5,-1.3356746020322996,upper_half,tight,1.7005079623756307,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,-0.25966447848285723,-1.578409919766599
1643,2022-12-06 01:00:00,17093.0,-0.25966447848285723,above_upper,tight,0.9406270819497711,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.011700696191419002,-1.108640964137364
1644,2022-12-06 08:45:00,17038.5,-0.31884397121628716,above_upper,tight,0.3200379266906403,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.04695248994923684,-0.7923232678933023
1645,2022-12-06 13:15:00,17027.0,-0.06749420430202102,upper_half,tight,0.5860383252943058,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.6342867210900272,-0.7165090738239233
1646,2022-12-07 09:45:00,16828.5,-1.7887365042311032,lower_half,normal,2.3880465362652457,sideways,downtrend,60,0,100.0,0.0,강력 숏,sideways,0.3357399649404291,-0.4337879193035632
1647,2022-12-08 00:15:00,16878.5,-0.038495706248153905,above_upper,tight,0.3903975148037394,sideways,uptrend,65,15,81.25,18.75,강력 숏,sideways,-0.008887045649785819,-1.042746689575491
1648,2022-12-09 01:15:00,17280.0,-0.03471017007983246,above_upper,tight,0.5936039282020211,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.3935185185185208,-1.302083333333337
1649,2022-12-10 00:15:00,17157.5,-1.098109292137417,above_upper,tight,0.39874630892039375,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.08451114672882731,-0.3089028121812665
1650,2022-12-11 06:00:00,17185.0,-0.2003542495426669,above_upper,tight,0.254059172510777,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.1309281350014624,-0.3549607215594941
1651,2022-12-12 05:45:00,16940.0,-1.8625264316542545,upper_half,tight,0.41912398034060067,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.6434474616292762,-0.23612750885477762
1652,2022-12-13 19:45:00,17780.0,-1.2222222222222245,upper_half,tight,1.0668999990414147,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.5511811023622082,-0.4893138357705329
1653,2022-12-15 06:45:00,17735.0,-3.5039991294412154,upper_half,tight,0.5537243713050468,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.04792782633211701,-2.4527769946433575
1654,2022-12-15 11:30:00,17716.0,-0.10713278827177986,upper_half,tight,0.6300335180437068,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.008466922555883105,-2.562655226913524
1655,2022-12-15 19:30:00,17467.5,-1.4026868367577383,above_upper,tight,0.5403586081715672,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.35780735651924633,-1.17647058823529
1656,2022-12-16 00:45:00,17418.0,-0.2833834263632484,upper_half,tight,0.8376253036403531,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.6430129750832458,-2.905040762429667
1657,2022-12-16 14:45:00,17078.0,-2.578436965202513,above_upper,tight,0.6646365058760947,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,-0.33961822227427385,-3.1941679353554298
1658,2022-12-16 20:15:00,16954.0,-0.726080337276025,upper_half,tight,1.4010329717746157,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.07372891353073507,-2.4861389642562237
1659,2022-12-17 06:30:00,16763.0,-1.1265777987495618,above_upper,tight,0.780653379987839,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.10737934737219401,-0.7456899123068683
1660,2022-12-17 10:45:00,16745.0,-0.10737934737219401,above_upper,tight,0.4235876082934853,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.28366676619886455,-0.6389967154374454
1661,2022-12-18 04:15:00,16788.0,-0.026797677534617925,above_upper,tight,0.5091968574086432,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.0,-0.786275911365264
1662,2022-12-18 08:00:00,16755.0,-0.196568977841316,upper_half,tight,0.3580353002687921,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.18501939719486327,-0.5908683974932827
1663,2022-12-18 12:45:00,16728.0,-0.1611459265890791,upper_half,tight,0.4760998622054486,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,1.0282161645145838,-0.36465805834529075
1664,2022-12-19 10:15:00,16775.0,-0.7396449704141994,above_upper,tight,0.46647390769155955,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.044709388971686526,-3.409836065573768
1665,2022-12-19 14:30:00,16760.0,-0.08941877794337305,upper_half,tight,0.49190692731486935,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,1.3723150357995317,-3.323389021479717
1666,2022-12-19 21:15:00,16644.5,-0.6891408114558462,upper_half,tight,0.726745912136626,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,2.075760761813217,-2.6525278620565307
1667,2022-12-20 09:30:00,16856.0,-0.7886992348440258,above_upper,tight,0.5653827062503747,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,1.1746559088751773,-0.9729473184622695
1668,2022-12-20 20:15:00,16922.5,-0.7710800985106125,upper_half,tight,1.1342030590014678,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,-0.005909292362238361,-0.9602600088639335
1669,2022-12-20 23:30:00,16918.5,-0.023637169448953443,upper_half,tight,0.5697027122982262,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,-0.005910689481924969,-0.9368442828855961
1670,2022-12-21 08:45:00,16894.0,-0.14481189230723945,above_upper,tight,0.46742910820759787,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.14502190126672865,-1.0891440748194592
1671,2022-12-21 11:45:00,16891.0,-0.017757783828575846,upper_half,tight,0.5409198141686584,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.1628085962938952,-1.071576579243383
1672,2022-12-22 00:45:00,16855.0,-0.37532878210243537,above_upper,tight,0.673622009890532,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.04449718184516005,-0.5695639276179221
1673,2022-12-22 04:15:00,16850.0,-0.029664787896765965,upper_half,tight,0.3080766672071686,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.07418397626113293,-1.4302670623145386
1674,2022-12-23 10:30:00,16888.5,-0.0887390185464576,above_upper,tight,0.26646305857481234,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.6010006809367363,-1.0865381768659144
1675,2022-12-23 19:30:00,16862.0,-0.7533843437316112,upper_half,tight,0.4358982594007839,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.05930494603250125,-0.5811884711184878
1676,2022-12-24 04:15:00,16840.0,-0.13047088127149387,upper_half,tight,0.37548270951990104,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.071258907363414,-0.22565320665083322
1677,2022-12-25 05:15:00,16834.5,-0.14532297289281404,upper_half,tight,0.18785725376646067,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.11286346490837484,-0.7187620659954264
1678,2022-12-25 21:45:00,16844.5,-0.05340137063517547,above_upper,tight,0.5231688461531906,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.400724272017583,-0.23449790732880116
1679,2022-12-26 11:15:00,16860.0,-0.3074739829706741,above_upper,tight,0.19585205177715861,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.599051008303686,-0.45670225385527896
1680,2022-12-26 19:15:00,16854.5,-0.03262158956108818,above_upper,tight,0.23123144897369236,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.6318787267495241,-0.24029191017235219
1681,2022-12-27 05:00:00,16888.5,-0.4274512116030915,upper_half,tight,0.29238093674683896,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.05033010628534562,-1.666814696391039
1682,2022-12-27 15:15:00,16839.5,-0.29013825976256236,upper_half,tight,0.5168025311341535,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,-0.1039223254847288,-1.689480091451645
1683,2022-12-28 01:30:00,16749.5,-0.5344576739214402,above_upper,tight,0.47643488420847335,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.24478342637093142,-1.1612286933938343
1684,2022-12-29 00:45:00,16591.5,-1.1115746811300564,upper_half,tight,0.8255289913180321,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.4128620076545131,-0.6117590332399114
1685,2022-12-29 05:45:00,16584.0,-0.0452038694512269,upper_half,tight,0.4400446495561896,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.48842257597685457,-0.3527496382054962
1686,2022-12-29 23:30:00,16653.5,-0.06900690069007176,above_upper,tight,0.4193840147435881,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.027021346864020135,-1.3540697150749126
1687,2022-12-30 15:30:00,16585.0,-0.41132494670790276,above_upper,tight,0.6028130953085263,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.8441362677117814,-0.364787458546878
1688,2022-12-30 23:45:00,16637.5,-0.5231689088191382,upper_half,tight,0.7305283527143577,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.06311044327573789,-0.5048835462058587
1689,2022-12-31 08:30:00,16595.0,-0.25544703230653276,above_upper,tight,0.22317683587930207,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.33443808376016904,-0.21994576679722488
1690,2023-01-01 02:30:00,16577.5,-0.43842527251434227,upper_half,tight,0.36917256394537745,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.027145226964253588,-0.40114613180515235
1691,2023-01-01 06:15:00,16560.0,-0.10556477152767751,upper_half,tight,0.31710659196226854,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.33816425120773985,-0.29589371980676127
1692,2023-01-02 00:00:00,16627.0,-0.02405147014611364,upper_half,tight,0.2113663690478249,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.8841041679196415,-0.4510735550610434
1693,2023-01-02 15:30:00,16749.5,-0.14605937760819865,above_upper,tight,0.3631211753566754,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.29553120988685677,-0.6268843846084948
1694,2023-01-03 06:30:00,16774.0,-0.14881838204654496,above_upper,tight,0.5250687440547677,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.023846428997253977,-1.0075116251341387
1695,2023-01-03 09:45:00,16750.0,-0.14307857398354606,upper_half,tight,0.3839354253111223,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.11940298507462366,-0.8656716417910437
1696,2023-01-05 00:15:00,16873.5,-0.6740051801271463,above_upper,tight,0.44800539897603486,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.07408065902154704,-0.5659762349245812
1697,2023-01-05 05:15:00,16841.5,-0.18964648709515197,upper_half,tight,0.18945181925662663,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.16922483151737833,-0.5611139150313194
1698,2023-01-05 11:45:00,16832.5,-0.05343942047917327,above_upper,tight,0.2702937304071669,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.22278330610425723,-0.5079459379177198
1699,2023-01-05 19:45:00,16864.0,-0.03556609365737984,upper_half,tight,0.4159240870563803,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.023719165085389626,-0.5396110056925973
1700,2023-01-06 00:45:00,16860.0,-0.023719165085389626,above_upper,tight,0.25137086370981554,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.014827995255040083,-1.0972716488730772
1701,2023-01-07 01:00:00,16974.0,-0.33760972316002613,upper_half,tight,0.5162388132043182,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.07364204076822922,-0.4035583834099188
1702,2023-01-07 08:00:00,16941.5,-0.19146930599740486,upper_half,tight,0.16854034985594013,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.04426998789952563,-0.22134993949768367
1703,2023-01-07 14:45:00,16937.5,-0.02361066021309144,above_upper,tight,0.17141529399056937,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.06789667896678342,-0.18007380073801205
1704,2023-01-08 00:00:00,16946.0,-0.01770015930143698,above_upper,tight,0.12174733254863973,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.09441756166645998,-0.23014280656201702
1705,2023-01-10 01:00:00,17230.0,-0.8915731952832906,upper_half,tight,0.46398082609262636,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.2553685432385322,-0.5310504933255911
1706,2023-01-11 09:15:00,17461.5,-0.19148328093741007,above_upper,tight,0.34263484820050716,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.6471379892907247,-0.8704864988689387
1707,2023-01-11 14:45:00,17431.0,-0.1746699882598901,upper_half,tight,0.4062325972153086,sideways,sideways,55,0,100.0,0.0,강력 숏,rise,5.427112615455232,-0.697034019849696
1708,2023-01-12 13:15:00,18350.0,-0.1469227839146714,above_upper,tight,1.0914972043787143,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,4.269754768392375,-2.3950953678474107
