H_num,datetime,prev_H,curr_H,change_pct,pattern
3494,2023-04-06 12:30:00,28148.0,28087.9,-0.2135142816541088,LH (Lower High)
3495,2023-04-06 15:30:00,28087.9,28173.5,0.3047575646452691,HH (Higher High)
3496,2023-04-06 20:30:00,28173.5,28123.8,-0.176406907200031,LH (Lower High)
3497,2023-04-07 00:45:00,28123.8,28094.1,-0.10560450579224974,LH (Lower High)
3498,2023-04-07 12:30:00,28094.1,28000.0,-0.33494577153209587,LH (Lower High)
3499,2023-04-07 22:45:00,28000.0,27970.0,-0.10714285714285715,LH (Lower High)
3500,2023-04-08 05:45:00,27970.0,28164.2,0.6943153378619976,HH (Higher High)
3501,2023-04-08 14:15:00,28164.2,28036.4,-0.4537675488741,LH (Lower High)
3502,2023-04-09 00:45:00,28036.4,28074.7,0.13660812372486936,HH (Higher High)
3503,2023-04-09 05:15:00,28074.7,28059.0,-0.05592223603458177,LH (Lower High)
3504,2023-04-09 12:30:00,28059.0,27958.9,-0.3567482804091327,LH (Lower High)
3505,2023-04-09 22:00:00,27958.9,28524.4,2.022611762265325,HH (Higher High)
3506,2023-04-10 08:30:00,28524.4,28360.0,-0.576348669910678,LH (Lower High)
3507,2023-04-10 17:00:00,28360.0,29289.0,3.27574047954866,HH (Higher High)
3508,2023-04-11 02:00:00,29289.0,30467.8,4.024719177848336,HH (Higher High)
3509,2023-04-11 07:15:00,30467.8,30150.0,-1.0430684197743167,LH (Lower High)
3510,2023-04-11 14:00:00,30150.0,30272.1,0.4049751243781046,HH (Higher High)
3511,2023-04-11 19:15:00,30272.1,30560.5,0.9526924131461031,HH (Higher High)
3512,2023-04-12 00:15:00,30560.5,30344.0,-0.7084308175586133,LH (Lower High)
3513,2023-04-12 07:15:00,30344.0,30067.0,-0.9128658054310573,LH (Lower High)
3514,2023-04-12 12:30:00,30067.0,30480.0,1.373598962317491,HH (Higher High)
3515,2023-04-12 17:30:00,30480.0,30079.1,-1.315288713910766,LH (Lower High)
3516,2023-04-12 21:30:00,30079.1,29974.4,-0.348082223204807,LH (Lower High)
3517,2023-04-13 02:30:00,29974.4,30220.0,0.8193658588662276,HH (Higher High)
3518,2023-04-13 05:45:00,30220.0,30111.0,-0.36068828590337526,LH (Lower High)
3519,2023-04-13 09:15:00,30111.0,30370.8,0.8628076118362036,HH (Higher High)
3520,2023-04-13 15:00:00,30370.8,30600.0,0.7546722509779155,HH (Higher High)
3521,2023-04-13 18:15:00,30600.0,30552.0,-0.1568627450980392,LH (Lower High)
3522,2023-04-14 01:45:00,30552.0,30949.8,1.3020424194815372,HH (Higher High)
3523,2023-04-14 06:45:00,30949.8,31061.7,0.36155322489968095,HH (Higher High)
3524,2023-04-14 12:00:00,31061.7,30860.0,-0.649352739869359,LH (Lower High)
3525,2023-04-14 20:30:00,30860.0,30509.4,-1.1360985093972733,LH (Lower High)
3526,2023-04-15 00:15:00,30509.4,30583.0,0.24123712691825647,HH (Higher High)
3527,2023-04-15 07:45:00,30583.0,30460.0,-0.4021842199914985,LH (Lower High)
3528,2023-04-15 23:00:00,30460.0,30365.4,-0.3105712409717615,LH (Lower High)
3529,2023-04-16 07:30:00,30365.4,30390.0,0.08101325851132718,HH (Higher High)
3530,2023-04-16 19:00:00,30390.0,30565.4,0.5771635406383727,HH (Higher High)
3531,2023-04-17 06:00:00,30565.4,29998.9,-1.8534028672943916,LH (Lower High)
3532,2023-04-17 19:30:00,29998.9,29580.0,-1.3963845340995884,LH (Lower High)
3533,2023-04-17 22:30:00,29580.0,29535.3,-0.15111561866126005,LH (Lower High)
3534,2023-04-18 12:15:00,29535.3,30500.0,3.2662610503363796,HH (Higher High)
3535,2023-04-18 20:45:00,30500.0,30475.8,-0.07934426229508436,LH (Lower High)
3536,2023-04-19 00:15:00,30475.8,30416.2,-0.19556500567663046,LH (Lower High)
3537,2023-04-19 05:45:00,30416.2,30335.0,-0.26696299998027606,LH (Lower High)
3538,2023-04-19 14:30:00,30335.0,29494.6,-2.770397230921383,LH (Lower High)
3539,2023-04-20 06:15:00,29494.6,29082.8,-1.3961877767455713,LH (Lower High)
3540,2023-04-20 12:45:00,29082.8,28959.1,-0.4253373127759388,LH (Lower High)
3541,2023-04-21 00:45:00,28959.1,28368.0,-2.0411545938927613,LH (Lower High)
3542,2023-04-21 04:00:00,28368.0,28347.2,-0.07332205301748192,LH (Lower High)
3543,2023-04-21 13:30:00,28347.2,28299.9,-0.16685951346164443,LH (Lower High)
3544,2023-04-22 05:45:00,28299.9,27395.8,-3.1947109353743377,LH (Lower High)
3545,2023-04-22 17:30:00,27395.8,27774.6,1.3826936975740782,HH (Higher High)
3546,2023-04-22 22:30:00,27774.6,27880.4,0.3809235776572945,HH (Higher High)
3547,2023-04-23 08:00:00,27880.4,27756.7,-0.4436808654108288,LH (Lower High)
3548,2023-04-23 12:30:00,27756.7,27726.7,-0.10808201263118454,LH (Lower High)
3549,2023-04-23 16:45:00,27726.7,27678.3,-0.17456098273505846,LH (Lower High)
3550,2023-04-24 01:15:00,27678.3,27989.0,1.1225400403926566,HH (Higher High)
3551,2023-04-24 13:45:00,27989.0,27700.0,-1.0325485011968987,LH (Lower High)
3552,2023-04-24 18:15:00,27700.0,27569.9,-0.4696750902527023,LH (Lower High)
3553,2023-04-25 00:15:00,27569.9,27584.4,0.05259358938552552,HH (Higher High)
3554,2023-04-25 05:45:00,27584.4,27447.0,-0.49810762604951153,LH (Lower High)
3555,2023-04-25 12:15:00,27447.0,27464.0,0.061937552373665605,HH (Higher High)
3556,2023-04-26 00:00:00,27464.0,28485.0,3.717593941159336,HH (Higher High)
3557,2023-04-26 12:30:00,28485.0,30062.0,5.536247147621555,HH (Higher High)
3558,2023-04-26 16:00:00,30062.0,29893.7,-0.5598429911516175,LH (Lower High)
3559,2023-04-27 00:15:00,29893.7,29480.0,-1.3839036318689246,LH (Lower High)
3560,2023-04-27 05:30:00,29480.0,29277.3,-0.6875848032564474,LH (Lower High)
3561,2023-04-27 11:00:00,29277.3,29135.6,-0.483992717907733,LH (Lower High)
3562,2023-04-27 15:15:00,29135.6,29594.6,1.575392303573635,HH (Higher High)
3563,2023-04-27 18:45:00,29594.6,29883.5,0.9761916025220868,HH (Higher High)
3564,2023-04-28 01:00:00,29883.5,29593.8,-0.9694312915153871,LH (Lower High)
3565,2023-04-28 05:45:00,29593.8,29558.0,-0.1209712845258104,LH (Lower High)
3566,2023-04-28 12:30:00,29558.0,29471.9,-0.2912916976791344,LH (Lower High)
3567,2023-04-28 19:00:00,29471.9,29432.2,-0.13470458300958107,LH (Lower High)
3568,2023-04-28 22:45:00,29432.2,29422.2,-0.03397639320200325,LH (Lower High)
3569,2023-04-29 04:15:00,29422.2,29427.9,0.01937312641475052,HH (Higher High)
3570,2023-04-29 14:00:00,29427.9,29381.7,-0.15699387316118624,LH (Lower High)
3571,2023-04-29 19:30:00,29381.7,29298.0,-0.2848711953358748,LH (Lower High)
3572,2023-04-30 08:30:00,29298.0,29334.0,0.12287528158918698,HH (Higher High)
3573,2023-04-30 15:30:00,29334.0,29955.0,2.1169973409695233,HH (Higher High)
3574,2023-05-01 07:00:00,29955.0,28699.1,-4.192622266733438,LH (Lower High)
3575,2023-05-01 13:30:00,28699.1,28608.8,-0.3146440132268931,LH (Lower High)
3576,2023-05-01 22:30:00,28608.8,28167.2,-1.5435809960571523,LH (Lower High)
3577,2023-05-02 07:15:00,28167.2,28150.0,-0.06106393251725669,LH (Lower High)
3578,2023-05-02 15:30:00,28150.0,28768.6,2.197513321492002,HH (Higher High)
3579,2023-05-02 19:00:00,28768.6,28869.0,0.34899160890693837,HH (Higher High)
3580,2023-05-02 22:30:00,28869.0,28796.5,-0.25113443486092346,LH (Lower High)
3581,2023-05-03 08:30:00,28796.5,28757.6,-0.1350858611289617,LH (Lower High)
3582,2023-05-03 18:00:00,28757.6,28856.6,0.34425682254430134,HH (Higher High)
3583,2023-05-03 22:15:00,28856.6,29262.8,1.4076502429253646,HH (Higher High)
3584,2023-05-04 02:00:00,29262.8,29176.0,-0.296622332791118,LH (Lower High)
3585,2023-05-04 06:00:00,29176.0,29229.1,0.18199890320811127,HH (Higher High)
3586,2023-05-04 10:30:00,29229.1,29384.2,0.5306355652414962,HH (Higher High)
3587,2023-05-04 16:15:00,29384.2,28964.8,-1.4272976633701153,LH (Lower High)
3588,2023-05-04 20:30:00,28964.8,28911.8,-0.18298072142738772,LH (Lower High)
3589,2023-05-05 02:00:00,28911.8,29534.7,2.1544836364391062,HH (Higher High)
3590,2023-05-05 16:15:00,29534.7,29674.0,0.47164860316847396,HH (Higher High)
3591,2023-05-06 00:30:00,29674.0,29833.0,0.5358226056480421,HH (Higher High)
3592,2023-05-06 07:30:00,29833.0,29424.2,-1.3702946401635747,LH (Lower High)
3593,2023-05-06 18:30:00,29424.2,28953.0,-1.6014029268425334,LH (Lower High)
3594,2023-05-07 01:15:00,28953.0,29129.3,0.6089179014264473,HH (Higher High)
3595,2023-05-07 08:15:00,29129.3,28939.6,-0.6512343242027812,LH (Lower High)
3596,2023-05-07 14:45:00,28939.6,29081.7,0.4910226817233209,HH (Higher High)
3597,2023-05-07 21:30:00,29081.7,28944.7,-0.47108662836079046,LH (Lower High)
3598,2023-05-08 05:45:00,28944.7,28250.0,-2.4000939722989036,LH (Lower High)
3599,2023-05-08 11:00:00,28250.0,27963.0,-1.015929203539823,LH (Lower High)
3600,2023-05-08 15:00:00,27963.0,28076.0,0.4041054250259271,HH (Higher High)
3601,2023-05-09 01:30:00,28076.0,27739.1,-1.19995725886879,LH (Lower High)
3602,2023-05-09 08:00:00,27739.1,27659.3,-0.28768056642068157,LH (Lower High)
3603,2023-05-09 12:15:00,27659.3,27810.6,0.547013120360961,HH (Higher High)
3604,2023-05-09 17:00:00,27810.6,27750.0,-0.2179025263748303,LH (Lower High)
3605,2023-05-09 20:00:00,27750.0,27768.3,0.06594594594594332,HH (Higher High)
3606,2023-05-10 01:15:00,27768.3,27844.0,0.272613015560912,HH (Higher High)
3607,2023-05-10 13:00:00,27844.0,28293.0,1.6125556672891825,HH (Higher High)
3608,2023-05-10 16:30:00,28293.0,28286.9,-0.021560103205734794,LH (Lower High)
3609,2023-05-10 20:15:00,28286.9,27970.4,-1.1188924908703322,LH (Lower High)
3610,2023-05-11 07:30:00,27970.4,27544.9,-1.5212510368103422,LH (Lower High)
3611,2023-05-11 12:30:00,27544.9,27618.0,0.2653848806857115,HH (Higher High)
3612,2023-05-11 21:00:00,27618.0,27057.0,-2.0312839452530955,LH (Lower High)
3613,2023-05-12 01:15:00,27057.0,27078.9,0.08094023727686533,HH (Higher High)
3614,2023-05-12 09:45:00,27078.9,26440.5,-2.3575551444113363,LH (Lower High)
3615,2023-05-12 14:15:00,26440.5,26597.9,0.5952988786142527,HH (Higher High)
3616,2023-05-12 22:00:00,26597.9,26884.5,1.0775286770760042,HH (Higher High)
3617,2023-05-13 01:15:00,26884.5,26975.8,0.33960088526846055,HH (Higher High)
3618,2023-05-13 05:15:00,26975.8,26857.7,-0.43779980575181665,LH (Lower High)
3619,2023-05-13 12:30:00,26857.7,26896.5,0.14446508822423093,HH (Higher High)
3620,2023-05-13 18:45:00,26896.5,27036.5,0.5205138215009387,HH (Higher High)
3621,2023-05-14 06:15:00,27036.5,26885.0,-0.5603535960645794,LH (Lower High)
3622,2023-05-14 15:00:00,26885.0,27198.6,1.1664496931374317,HH (Higher High)
3623,2023-05-14 21:00:00,27198.6,26949.0,-0.9176942930886096,LH (Lower High)
3624,2023-05-15 06:30:00,26949.0,27534.9,2.1741066458866802,HH (Higher High)
3625,2023-05-15 17:15:00,27534.9,27648.0,0.4107514463462679,HH (Higher High)
3626,2023-05-16 08:15:00,27648.0,27273.0,-1.3563368055555556,LH (Lower High)
3627,2023-05-16 12:30:00,27273.0,27126.0,-0.5389946100538995,LH (Lower High)
3628,2023-05-16 16:45:00,27126.0,27147.5,0.0792597507925975,HH (Higher High)
3629,2023-05-17 01:30:00,27147.5,27226.5,0.29100285477484117,HH (Higher High)
3630,2023-05-17 10:30:00,27226.5,26897.0,-1.2102179861531963,LH (Lower High)
3631,2023-05-17 21:15:00,26897.0,27565.2,2.4842919284678615,HH (Higher High)
3632,2023-05-18 00:15:00,27565.2,27474.6,-0.32867528623047243,LH (Lower High)
3633,2023-05-18 07:45:00,27474.6,27443.6,-0.11283148799254585,LH (Lower High)
3634,2023-05-18 12:00:00,27443.6,27468.6,0.09109592036030259,HH (Higher High)
3635,2023-05-18 21:30:00,27468.6,27049.0,-1.527562380317885,LH (Lower High)
3636,2023-05-19 07:15:00,27049.0,26952.8,-0.3556508558541932,LH (Lower High)
3637,2023-05-19 12:00:00,26952.8,26983.8,0.11501587961176575,HH (Higher High)
3638,2023-05-19 15:15:00,26983.8,27172.9,0.7007908448773048,HH (Higher High)
3639,2023-05-19 22:00:00,27172.9,26907.6,-0.976340397970047,LH (Lower High)
3640,2023-05-20 05:00:00,26907.6,26864.6,-0.1598061514219031,LH (Lower High)
3641,2023-05-20 08:45:00,26864.6,26900.9,0.1351220565353771,HH (Higher High)
3642,2023-05-20 12:15:00,26900.9,26944.1,0.16058942265871062,HH (Higher High)
3643,2023-05-20 18:00:00,26944.1,27134.0,0.7047925148733915,HH (Higher High)
3644,2023-05-21 00:45:00,27134.0,27282.1,0.5458096852657129,HH (Higher High)
3645,2023-05-21 10:00:00,27282.1,27076.6,-0.7532411361295501,LH (Lower High)
3646,2023-05-21 15:00:00,27076.6,26967.7,-0.40219229888537633,LH (Lower High)
3647,2023-05-21 20:00:00,26967.7,26916.6,-0.1894859405881932,LH (Lower High)
3648,2023-05-22 06:15:00,26916.6,26900.0,-0.06167197937331812,LH (Lower High)
3649,2023-05-22 13:30:00,26900.0,27099.3,0.7408921933085475,HH (Higher High)
3650,2023-05-22 20:45:00,27099.3,26959.4,-0.5162494972194773,LH (Lower High)
3651,2023-05-23 05:15:00,26959.4,27495.6,1.9889166672848693,HH (Higher High)
3652,2023-05-23 12:30:00,27495.6,27376.5,-0.43316021472525984,LH (Lower High)
3653,2023-05-23 15:15:00,27376.5,27362.8,-0.05004292002264982,LH (Lower High)
3654,2023-05-23 23:15:00,27362.8,27243.0,-0.4378206908649673,LH (Lower High)
3655,2023-05-24 09:15:00,27243.0,26840.4,-1.4778108137870225,LH (Lower High)
3656,2023-05-24 20:30:00,26840.4,26492.8,-1.2950626667262863,LH (Lower High)
3657,2023-05-25 06:00:00,26492.8,26286.6,-0.7783246768933474,LH (Lower High)
3658,2023-05-25 12:00:00,26286.6,26510.0,0.8498626676709862,HH (Higher High)
3659,2023-05-25 19:00:00,26510.0,26627.4,0.44285175405507904,HH (Higher High)
3660,2023-05-25 23:15:00,26627.4,26538.9,-0.33236440658870187,LH (Lower High)
3661,2023-05-26 08:30:00,26538.9,26537.3,-0.006028885899574522,LH (Lower High)
3662,2023-05-26 14:30:00,26537.3,26929.9,1.4794270705761408,HH (Higher High)
3663,2023-05-27 03:30:00,26929.9,26772.3,-0.5852231163131024,LH (Lower High)
3664,2023-05-27 13:30:00,26772.3,26764.5,-0.02913459060297125,LH (Lower High)
3665,2023-05-27 18:30:00,26764.5,26843.0,0.29329895944254514,HH (Higher High)
3666,2023-05-28 04:00:00,26843.0,27274.5,1.607495436426629,HH (Higher High)
3667,2023-05-28 08:00:00,27274.5,27218.0,-0.2071532017085556,LH (Lower High)
3668,2023-05-28 11:15:00,27218.0,27347.0,0.47395106179734,HH (Higher High)
3669,2023-05-28 18:15:00,27347.0,27782.0,1.5906680805938493,HH (Higher High)
3670,2023-05-29 00:15:00,27782.0,28449.0,2.4008350730688934,HH (Higher High)
3671,2023-05-29 10:15:00,28449.0,27964.9,-1.7016415339730695,LH (Lower High)
3672,2023-05-29 13:15:00,27964.9,27937.1,-0.09941033223792294,LH (Lower High)
3673,2023-05-29 23:00:00,27937.1,27822.0,-0.41199695029190053,LH (Lower High)
3674,2023-05-30 03:15:00,27822.0,27930.0,0.38818201423334053,HH (Higher High)
3675,2023-05-30 11:45:00,27930.0,28036.7,0.3820264948084523,HH (Higher High)
3676,2023-05-30 19:30:00,28036.7,27860.0,-0.6302453569785342,LH (Lower High)
3677,2023-05-31 01:15:00,27860.0,27824.0,-0.12921751615218952,LH (Lower High)
3678,2023-05-31 13:45:00,27824.0,27212.5,-2.197742955721679,LH (Lower High)
3679,2023-06-01 00:00:00,27212.5,27343.4,0.48102893890675774,HH (Higher High)
3680,2023-06-01 06:00:00,27343.4,26872.9,-1.7207077393447778,LH (Lower High)
3681,2023-06-01 09:15:00,26872.9,26943.1,0.26122971469397455,HH (Higher High)
3682,2023-06-01 14:00:00,26943.1,26974.8,0.11765535517442585,HH (Higher High)
3683,2023-06-01 16:45:00,26974.8,27173.9,0.7380962972848815,HH (Higher High)
3684,2023-06-02 05:30:00,27173.9,27216.0,0.15492807436547032,HH (Higher High)
3685,2023-06-02 09:00:00,27216.0,27173.7,-0.15542328042327777,LH (Lower High)
3686,2023-06-02 12:30:00,27173.7,27265.0,0.33598663413520896,HH (Higher High)
3687,2023-06-02 19:30:00,27265.0,27293.4,0.10416284613974493,HH (Higher High)
3688,2023-06-02 22:30:00,27293.4,27291.9,-0.005495834157708457,LH (Lower High)
3689,2023-06-03 06:15:00,27291.9,27209.3,-0.30265390097428974,LH (Lower High)
3690,2023-06-03 10:30:00,27209.3,27172.8,-0.1341453106107103,LH (Lower High)
3691,2023-06-03 15:45:00,27172.8,27324.9,0.5597509273979943,HH (Higher High)
3692,2023-06-03 23:30:00,27324.9,27075.1,-0.9141844983879278,LH (Lower High)
3693,2023-06-04 02:45:00,27075.1,27095.2,0.07423795295309042,HH (Higher High)
3694,2023-06-04 09:30:00,27095.2,27241.8,0.5410552422569257,HH (Higher High)
3695,2023-06-04 13:45:00,27241.8,27285.0,0.15857982952668595,HH (Higher High)
3696,2023-06-04 22:15:00,27285.0,27450.0,0.6047278724573941,HH (Higher High)
3697,2023-06-05 14:00:00,27450.0,26812.2,-2.32349726775956,LH (Lower High)
3698,2023-06-05 23:30:00,26812.2,25854.9,-3.5703895987647387,LH (Lower High)
3699,2023-06-06 06:45:00,25854.9,25799.9,-0.21272563421247037,LH (Lower High)
3700,2023-06-06 10:45:00,25799.9,25780.0,-0.07713208190729985,LH (Lower High)
3701,2023-06-06 19:45:00,25780.0,27213.9,5.562063615205591,HH (Higher High)
3702,2023-06-07 00:45:00,27213.9,27397.0,0.6728179349523535,HH (Higher High)
3703,2023-06-07 11:30:00,27397.0,26979.0,-1.5257144942876957,LH (Lower High)
3704,2023-06-08 01:00:00,26979.0,26457.3,-1.933726231513402,LH (Lower High)
3705,2023-06-08 07:30:00,26457.3,26507.8,0.190873596323132,HH (Higher High)
3706,2023-06-08 15:45:00,26507.8,26810.5,1.1419280362761177,HH (Higher High)
3707,2023-06-08 21:00:00,26810.5,26638.7,-0.6407937188787948,LH (Lower High)
3708,2023-06-09 01:30:00,26638.7,26585.7,-0.19895865789246472,LH (Lower High)
3709,2023-06-09 09:45:00,26585.7,26678.0,0.347179122611025,HH (Higher High)
3710,2023-06-09 13:15:00,26678.0,26770.0,0.34485343728915213,HH (Higher High)
3711,2023-06-09 21:30:00,26770.0,26492.1,-1.0381023533806555,LH (Lower High)
3712,2023-06-10 01:00:00,26492.1,26527.7,0.13437968299984593,HH (Higher High)
3713,2023-06-10 08:30:00,26527.7,25748.0,-2.939191863599184,LH (Lower High)
3714,2023-06-10 11:45:00,25748.0,25723.0,-0.09709491999378593,LH (Lower High)
3715,2023-06-10 17:45:00,25723.0,26145.7,1.6432764452046833,HH (Higher High)
3716,2023-06-10 22:30:00,26145.7,25917.0,-0.8747136240376074,LH (Lower High)
3717,2023-06-11 05:45:00,25917.0,25819.5,-0.3762009491839333,LH (Lower High)
3718,2023-06-11 11:30:00,25819.5,25835.9,0.06351788377002442,HH (Higher High)
3719,2023-06-11 20:00:00,25835.9,26196.8,1.3968934699391071,HH (Higher High)
3720,2023-06-12 09:00:00,26196.8,26095.0,-0.3885970805594549,LH (Lower High)
3721,2023-06-12 17:45:00,26095.0,25964.7,-0.49932937344318556,LH (Lower High)
3722,2023-06-13 02:30:00,25964.7,26150.0,0.7136612400682436,HH (Higher High)
3723,2023-06-13 08:45:00,26150.0,26266.0,0.4435946462715106,HH (Higher High)
3724,2023-06-13 12:30:00,26266.0,26420.0,0.586309297190284,HH (Higher High)
3725,2023-06-13 18:15:00,26420.0,25963.0,-1.7297501892505678,LH (Lower High)
3726,2023-06-14 02:00:00,25963.0,26048.4,0.3289296306282073,HH (Higher High)
3727,2023-06-14 12:45:00,26048.4,26073.0,0.0944395817017496,HH (Higher High)
3728,2023-06-14 18:00:00,26073.0,26098.4,0.09741878571703086,HH (Higher High)
3729,2023-06-15 00:45:00,26098.4,25197.4,-3.4523189161021364,LH (Lower High)
3730,2023-06-15 13:45:00,25197.4,25103.0,-0.3746418281251298,LH (Lower High)
3731,2023-06-15 21:30:00,25103.0,25750.0,2.577381189499263,HH (Higher High)
3732,2023-06-16 06:30:00,25750.0,25623.2,-0.4924271844660166,LH (Lower High)
3733,2023-06-16 09:15:00,25623.2,25616.8,-0.024977364263641756,LH (Lower High)
3734,2023-06-16 18:00:00,25616.8,26500.0,3.4477374223166075,HH (Higher High)
3735,2023-06-17 05:30:00,26500.0,26886.8,1.459622641509431,HH (Higher High)
3736,2023-06-17 22:00:00,26886.8,26589.0,-1.1076067066367112,LH (Lower High)
3737,2023-06-18 07:15:00,26589.0,26666.5,0.29147391778555043,HH (Higher High)
3738,2023-06-18 20:00:00,26666.5,26698.0,0.11812573828586428,HH (Higher High)
3739,2023-06-19 02:00:00,26698.0,26469.7,-0.8551202337253699,LH (Lower High)
3740,2023-06-19 06:00:00,26469.7,26469.9,0.0007555809094954895,HH (Higher High)
3741,2023-06-19 12:45:00,26469.9,26577.1,0.4049883074737611,HH (Higher High)
3742,2023-06-19 18:15:00,26577.1,27063.8,1.831275797585142,HH (Higher High)
3743,2023-06-20 01:00:00,27063.8,27166.0,0.3776262017898474,HH (Higher High)
3744,2023-06-20 05:15:00,27166.0,27023.7,-0.5238165353750985,LH (Lower High)
3745,2023-06-20 12:00:00,27023.7,26968.8,-0.20315500838153713,LH (Lower High)
3746,2023-06-21 01:00:00,26968.8,29117.6,7.967725668179523,HH (Higher High)
3747,2023-06-21 06:00:00,29117.6,28996.6,-0.4155562271615793,LH (Lower High)
3748,2023-06-21 10:30:00,28996.6,29217.0,0.760089113896117,HH (Higher High)
3749,2023-06-21 16:30:00,29217.0,30800.0,5.418078515932505,HH (Higher High)
3750,2023-06-22 02:45:00,30800.0,30497.6,-0.9818181818181865,LH (Lower High)
3751,2023-06-22 10:15:00,30497.6,30236.8,-0.8551492576465011,LH (Lower High)
3752,2023-06-22 13:45:00,30236.8,30350.0,0.374378241083715,HH (Higher High)
3753,2023-06-22 20:00:00,30350.0,30262.0,-0.2899505766062603,LH (Lower High)
3754,2023-06-23 04:45:00,30262.0,30079.7,-0.6024056572599276,LH (Lower High)
3755,2023-06-23 12:00:00,30079.7,30225.0,0.4830500304191839,HH (Higher High)
3756,2023-06-23 15:45:00,30225.0,31444.0,4.033085194375517,HH (Higher High)
3757,2023-06-24 02:30:00,31444.0,30775.0,-2.1275919094262816,LH (Lower High)
3758,2023-06-24 12:30:00,30775.0,30797.9,0.07441104792851813,HH (Higher High)
3759,2023-06-24 18:15:00,30797.9,30687.5,-0.3584659993051521,LH (Lower High)
3760,2023-06-25 04:30:00,30687.5,31042.1,1.1555193482688344,HH (Higher High)
3761,2023-06-25 12:00:00,31042.1,30733.0,-0.9957444889359888,LH (Lower High)
3762,2023-06-25 22:30:00,30733.0,30564.7,-0.547619822340804,LH (Lower High)
3763,2023-06-26 03:45:00,30564.7,30317.0,-0.810412011241729,LH (Lower High)
3764,2023-06-26 07:15:00,30317.0,30565.0,0.818022891447043,HH (Higher High)
3765,2023-06-26 14:00:00,30565.0,30649.6,0.27678717487321625,HH (Higher High)
3766,2023-06-26 19:45:00,30649.6,30299.5,-1.1422661307162199,LH (Lower High)
3767,2023-06-27 03:00:00,30299.5,30490.0,0.6287232462581891,HH (Higher High)
3768,2023-06-27 14:00:00,30490.0,30997.0,1.6628402755001641,HH (Higher High)
3769,2023-06-27 17:45:00,30997.0,30770.0,-0.7323289350582314,LH (Lower High)
3770,2023-06-27 22:00:00,30770.0,30730.7,-0.12772180695482377,LH (Lower High)
3771,2023-06-28 11:45:00,30730.7,30369.0,-1.176998896868606,LH (Lower High)
3772,2023-06-28 14:30:00,30369.0,30490.0,0.39843261220323356,HH (Higher High)
3773,2023-06-29 01:30:00,30490.0,30237.4,-0.8284683502787752,LH (Lower High)
3774,2023-06-29 13:15:00,30237.4,30830.0,1.9598245880928868,HH (Higher High)
3775,2023-06-29 17:30:00,30830.0,30655.9,-0.5647096983457625,LH (Lower High)
3776,2023-06-30 04:45:00,30655.9,31291.9,2.0746414230213435,HH (Higher High)
3777,2023-06-30 08:45:00,31291.9,30891.9,-1.278286074031938,LH (Lower High)
3778,2023-06-30 12:30:00,30891.9,31115.7,0.7244617521097739,HH (Higher High)
3779,2023-06-30 17:15:00,31115.7,30714.1,-1.2906667695086473,LH (Lower High)
3780,2023-06-30 23:30:00,30714.1,30529.8,-0.6000501398380524,LH (Lower High)
3781,2023-07-01 15:00:00,30529.8,30650.0,0.3937136830244572,HH (Higher High)
3782,2023-07-01 19:30:00,30650.0,30620.0,-0.09787928221859706,LH (Lower High)
3783,2023-07-02 00:15:00,30620.0,30644.9,0.08131939908556975,HH (Higher High)
3784,2023-07-02 08:15:00,30644.9,30549.0,-0.3129395103263559,LH (Lower High)
3785,2023-07-02 16:15:00,30549.0,30699.8,0.493633179482141,HH (Higher High)
3786,2023-07-02 22:15:00,30699.8,30790.0,0.29381298900970276,HH (Higher High)
3787,2023-07-03 03:45:00,30790.0,30782.4,-0.024683338746341488,LH (Lower High)
3788,2023-07-03 07:30:00,30782.4,30747.0,-0.11500077966630753,LH (Lower High)
3789,2023-07-03 15:45:00,30747.0,31173.1,1.3858262594724642,HH (Higher High)
3790,2023-07-03 19:30:00,31173.1,31399.4,0.7259464089230873,HH (Higher High)
3791,2023-07-04 02:00:00,31399.4,31319.2,-0.2554188933546524,LH (Lower High)
3792,2023-07-04 11:30:00,31319.2,31073.4,-0.7848220899639814,LH (Lower High)
3793,2023-07-04 16:15:00,31073.4,31120.8,0.1525420456081337,HH (Higher High)
3794,2023-07-04 23:00:00,31120.8,30836.0,-0.9151435695740445,LH (Lower High)
3795,2023-07-05 03:45:00,30836.0,30869.1,0.10734206771305793,HH (Higher High)
3796,2023-07-05 18:00:00,30869.1,30588.2,-0.9099714601332654,LH (Lower High)
3797,2023-07-06 02:00:00,30588.2,30550.0,-0.12488475948241717,LH (Lower High)
3798,2023-07-06 09:00:00,30550.0,31543.1,3.2507364975450037,HH (Higher High)
3799,2023-07-07 05:30:00,31543.1,30288.0,-3.9790001616835333,LH (Lower High)
3800,2023-07-07 16:00:00,30288.0,30445.6,0.5203380876914901,HH (Higher High)
3801,2023-07-08 02:45:00,30445.6,30377.1,-0.22499146017815383,LH (Lower High)
3802,2023-07-08 08:15:00,30377.1,30296.5,-0.2653314503359391,LH (Lower High)
3803,2023-07-08 16:30:00,30296.5,30307.2,0.03531761094516108,HH (Higher High)
3804,2023-07-09 01:00:00,30307.2,30389.0,0.2699028613662736,HH (Higher High)
3805,2023-07-09 08:30:00,30389.0,30298.0,-0.29945045904768175,LH (Lower High)
3806,2023-07-09 14:30:00,30298.0,30451.0,0.5049838273153344,HH (Higher High)
3807,2023-07-10 03:00:00,30451.0,30240.2,-0.692259695904894,LH (Lower High)
